bundle_id,true_indice,true_option_idx,true_option_char,input_indices,candidate_indices,input_str,target_str,hard_neg_count,prediction,raw_response,hit,overall_hit_rate,overall_valid_ratio
1581,182673,7,H,"[211267, 120360, 198102, 71644, 154094, 174744, 24530, 61982, 162693, 126621]","[70491, 169352, 192866, 59326, 99053, 79971, 5943, 182673, 65048, 143224]","1. Don't Be A Fool - Shawn Mendes - Illuminate; 2. I Don't Know My Name - Grace VanderWaal - Perfectly Imperfect (Japan Version); 3. Wait - NoMBe - Wait; 4. Drinkee - Sofi Tukker - Drinkee; 5. Welcome To Your Life - Grouplove - Big Mess; 6. Savage (feat. Flux Pavilion & MAX) - Whethan - Savage (feat. Flux Pavilion & MAX); 7. Doin' it Right - Daft Punk - Random Access Memories; 8. You Were Right - RÜFÜS - Bloom; 9. Back To Me - Marian Hill - ACT ONE; 10. Cruise - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)"" - Kygo - Fifty Shades Darker",A. More Mess - Kungs - More Mess; B. This Girl (Kungs Vs Cookin' On 3 Burners) - Extended - Kungs - This Girl - EP; C. I Feel So Bad - Kungs - Layers; D. Let This River Flow - Soilwork - The Panic Broadcast; E. Love Me Tender - Andrea Bocelli - Love In Portofino; F. This Girl (Kungs Vs. Cookin' On 3 Burners) - Kungs Vs. Cookin' On 3 Burners - Kungs - Layers; G. Milos - Kungs - This Girl - EP; H. Don't You Know - Radio Edit - Kungs - Layers; I. Love Was Stronger - Audio Adrenaline - Sound of the Saints; J. Trust - Kungs - Layers,6,F,F,0,0.472,0.964
9329,10642,0,A,"[57066, 129642, 70854, 42298]","[10642, 20462, 123830, 71935, 114192, 187995, 192407, 93212, 32104, 153987]",1. Ain't No Sunshine - Bill Withers - Just As I Am; 2. Money Machine - James Taylor - In The Pocket; 3. Stand Back - Stevie Nicks - Timespace - The Best Of Stevie Nicks; 4. Freeway Of Love - Aretha Franklin - Who's Zoomin' Who?,A. St Elmo's Fire (Anniversary Edition) - John Parr - St Elmo's Fire (Anniversary Edition); B. Ano Hana Last Train Home - Lucas King - The Anime Album; C. St Elmo's Fire - John Parr - Letter to America; D. Naughty Naughty - John Parr - John Parr; E. Lonely Soul - UNKLE - Reconstructed : The Best Of DJ Shadow; F. Spectre Induction - Jack Wall - Mass Effect (EA Games Soundtrack); G. Have Mercy - Ace Hood - Trials & Tribulations; H. Restless Heart - John Parr - Letter to America; I. Madera Fina (CD1) - Yordano - Yordano Hoy; J. Whore - Nikka Bling Remix - In This Moment - Whore (EP),3,D,D,0,0.472,0.964
10287,173080,6,G,"[90693, 48694, 157791, 63391, 211698, 46708, 14707, 204356, 179434, 200943]","[191814, 41822, 102678, 8243, 107490, 99139, 173080, 98177, 90346, 210820]","1. Ride - SoMo - SoMo; 2. My Blood - Ellie Goulding - Halcyon; 3. I'd Love To Change The World - Matstubs Remix - Jetta - I'd Love To Change The World; 4. Feels Like Coming Home - Jetta - Perez Hilton Presents Pop Up! #5; 5. I Do It All For You - SoMo - SoMo; 6. Oh, Hell - SoMo - My Life; 7. Kings & Queens (Throw It Up) - SoMo - My Life; 8. All About It (feat. Ed Sheeran) - Hoodie Allen - People Keep Talking; 9. Blue Moon - Beck - Morning Phase; 10. Show Off - SoMo - SoMo","A. Here and Now (feat. Kerli) - Cash Cash - Overtime EP; B. Satellites - Qulinez Remix [Radio Edit] - Cash Cash - Lightning EP; C. Devil (feat. Busta Rhymes, B.o.B & Neon Hitch) - Noodles Remix - Cash Cash - Devil (feat. Busta Rhymes, B.o.B & Neon Hitch) [Remixes]; D. I Like It Loud - Cash Cash - The Beat Goes On EP; E. Kiss the Sky - Cash Cash - Overtime EP; F. Get You Fast - Cash Cash - The Beat Goes On EP; G. Surrender - Cash Cash - Blood, Sweat & 3 Years; H. Escarole - Cash Cash - Blood, Sweat & 3 Years; I. All My Love (feat. Conor Maynard) - Cash Cash - All My Love (feat. Conor Maynard); J. Take Me Home (feat. Bebe Rexha) - Cash Cash - Blood, Sweat & 3 Years",9,J,J,0,0.472,0.964
8417,65588,8,I,"[164172, 9032, 94402, 89127, 105367, 45110, 79215, 186893, 120204, 82934]","[56580, 213143, 56443, 128651, 167227, 82060, 172682, 34591, 65588, 16413]","1. Starting Over (feat. Ben Bridwell) - Macklemore & Ryan Lewis - The Heist [Deluxe Edition]; 2. Bitches Ain't Shit - Ben Folds - supersunnyspeedgraphic, the lp; 3. Suit & Tie - Justin Timberlake - The 20/20 Experience (Deluxe Version); 4. Falling - Iration - Sample This - EP; 5. How Many Mics - Fugees - The Score; 6. Talent Show - Snoop Dogg - Mac and Devin Go To High School (Music From and Inspired By The Movie); 7. Bust A Move - Young MC - Stone Cold Rhymin'; 8. I Just Want It All - Kid Ink - I Just Want It All; 9. White - Frank Ocean - channel ORANGE; 10. Oldie - Odd Future - The OF Tape Vol. 2",A. Sunroof - feat. Corner Boy P - Curren$y - The Stoned Immaculate; B. What It Look Like - feat. Wale - Curren$y - The Stoned Immaculate; C. Bottom of the Bottle (feat. August Alsina & Lil Wayne) - Curren$y - Canal Street Confidential; D. Showroom - Curren$y - The Stoned Immaculate; E. Drive By (feat. Future) - Curren$y - Canal Street Confidential; F. That's The Thing - feat. Estelle - Curren$y - The Stoned Immaculate; G. What's Up (feat. K Camp) - Curren$y - Canal Street Confidential; H. Fashionably Late - Curren$y - Pilot Talk II; I. Address - Curren$y - Pilot Talk; J. Jet Life - feat. Big K.R.I.T. & Wiz Khalifa - Curren$y - The Stoned Immaculate,9,J,J,0,0.472,0.964
423,131447,3,D,"[14818, 159528, 51215, 115241, 11706, 141915, 176400, 89242, 59654, 146695]","[15365, 169228, 141414, 131447, 154748, 141120, 193752, 62054, 93532, 169491]",1. Sell My Head - Tancred - Out of the Garden; 2. Lost Weekend - The So So Glos - Blowout; 3. Waltz Across Texas Tonight - Unreleased 1994 - Dolly Parton - The Complete Trio Collection; 4. pick up the phone - Young Thug - Birds In The Trap Sing McKnight; 5. Stay - Chet Porter - Stay; 6. Tenement Song - Pixies - Head Carrier; 7. Gothic Summer - Prayers - Gothic Summer; 8. Radio - Sylvan Esso - What Now; 9. Admitting the Endorphin Addiction - Open Mike Eagle - Hella Personal Film Festival; 10. Girls - Innanet James - Quebec Place,A. Blank Canvas - Darren Korb - Transistor Original Soundtrack; B. Sisters - A Tribe Called Red - Nation II Nation; C. Stadium Pow Wow - A Tribe Called Red - Stadium Pow Wow; D. R.E.D. - A Tribe Called Red - We Are the Halluci Nation; E. Bread & Cheese - A Tribe Called Red - Nation II Nation; F. Electric Pow Wow Drum - A Tribe Called Red - A Tribe Called Red; G. Crush U (N-POP) with yoonsang - EXO-CBX - Crush U (N-POP) with yoonsang; H. Native Puppy Love - A Tribe Called Red - A Tribe Called Red; I. Emanate - Phoria - Volition; J. Have I Told You Lately - Live Unplugged Version; 2008 Remastered Version - Rod Stewart - Unplugged....And Seated,5,D,D,1,0.472,0.964
2355,346,4,E,"[143241, 26735, 115331, 24617, 164414, 107195, 55670, 197444]","[105718, 212351, 93048, 59525, 346, 200731, 63586, 152322, 69262, 158869]",1. Cake By The Ocean - DNCE - DNCE; 2. Human Nature - Michael Jackson - Thriller 25 Super Deluxe Edition; 3. Chasing The Sun - Sara Bareilles - The Blessed Unrest; 4. Car Radio - Twenty One Pilots - Vessel; 5. Stressed Out - Twenty One Pilots - Blurryface; 6. Sinking Friendships - Jónsi - Go; 7. Love On Top - Beyoncé - 4; 8. Go Do - Jónsi - Go,A. Take Shelter - Years & Years - Communion; B. Both Sides Now - Torch Songs - Years & Years - Torch Songs; C. Ready For You - Acoustic - Years & Years - Communion; D. Without - Years & Years - Communion; E. King - Years & Years - Communion; F. King - Gryffin Remix - Years & Years - King; G. Memo - Years & Years - Communion; H. King - Arty Remix - Years & Years - King; I. Worship - Years & Years - Communion; J. King - Acoustic - Years & Years - Communion,9,E,E,1,0.472,0.964
4615,60556,7,H,"[132410, 194976, 195399, 149479, 180110, 115049, 52868, 85573, 193985, 159734]","[167684, 123395, 87762, 13439, 126821, 138943, 145852, 60556, 173776, 93176]",1. Fancy - Drake - Thank Me Later; 2. Up All Night - Drake - Thank Me Later; 3. Started From the Bottom - Drake - Nothing Was The Same; 4. The Resistance - Drake - Thank Me Later; 5. The Calm - Drake - So Far Gone; 6. Under Ground Kings - Drake - Take Care; 7. We'll Be Fine - Drake - Take Care; 8. Show Me A Good Time - Drake - Thank Me Later; 9. Miss Me - Drake - Thank Me Later; 10. Doing It Wrong - Drake - Take Care,A. 10 Bands - Drake - If You're Reading This It's Too Late; B. Blem - Drake - More Life; C. 6 Man - Drake - If You're Reading This It's Too Late; D. 0 To 100 / The Catch Up - Drake - 0 To 100 / The Catch Up; E. 30 for 30 Freestyle - Drake - What A Time To Be Alive; F. 6 God - Drake - If You're Reading This It's Too Late; G. With You - Drake - Views; H. Successful - Drake - So Far Gone; I. Keep The Family Close - Drake - Views; J. Preach - Drake - If You're Reading This It's Too Late,9,H,H,1,0.472,0.964
8504,68813,6,G,"[212651, 55820, 190924, 59767, 189431, 158573, 177841, 17334, 57057, 149670]","[25220, 183369, 60728, 22523, 134555, 113089, 68813, 42268, 204791, 165316]","1. What I Like About You - Studio Mix - 5 Seconds of Summer - LIVESOS; 2. Connect The Dots - New Found Glory - Kill It Live; 3. Swing, Swing - The All-American Rejects - The All-American Rejects; 4. It's Never Too Loud For Me - Airbourne - Breakin' Outta Hell; 5. Dead! - My Chemical Romance - The Black Parade; 6. Natives - blink-182 - Neighborhoods; 7. Holiday/Boulevard Of Broken Dreams - Green Day - American Idiot; 8. Still Breathing - Green Day - Revolution Radio; 9. 1985 - Bowling For Soup - A Hangover You Don't Deserve; 10. Stand Up - Fireflight - Unbreakable",A. Ghost On The Dance Floor - blink-182 - Neighborhoods; B. San Diego - blink-182 - California; C. Apple Shampoo - blink-182 - Dude Ranch; D. This Is Home Commentary - blink-182 - Neighborhoods; E. Ghost On The Dance Floor Commentary - blink-182 - Neighborhoods; F. Pathetic - blink-182 - Dude Ranch; G. Anthem - blink-182 - Enema Of The State; H. She's Out Of Her Mind - blink-182 - California; I. Kaleidoscope Commentary - blink-182 - Neighborhoods; J. Kings of the Weekend - blink-182 - California,9,A,A,0,0.472,0.964
9086,17698,7,H,"[196242, 171210, 42932, 177301, 176151, 167704, 33198, 32830, 33644, 134993]","[5479, 105934, 71143, 94636, 173955, 184658, 25626, 17698, 102921, 96417]",1. She Swallowed It - N.W.A. - Efil4zaggin; 2. Flava In Ya Ear - Craig Mack - Project: Funk Da World; 3. A to the K - Cypress Hill - Black Sunday; 4. Midnight - A Tribe Called Quest - Midnight Marauders; 5. Ain't No Future In Yo' Frontin' - MC Breed - MC Breed & DFC; 6. Fallin' - Teenage Fanclub - Judgement Night: Music From The Motion Picture; 7. The Watcher - Dr. Dre - 2001; 8. Feel Me Flow - Naughty By Nature - Poverty's Paradise; 9. I'd Rather Fuck You - N.W.A. - Efil4zaggin; 10. Real Estate - Cypress Hill - Cypress Hill,A. I Ain't Goin' Out Like That - Cypress Hill - The Essential Cypress Hill; B. Dead Men Tell No Tales - Cypress Hill - IV; C. (Goin' All Out) Nothin' To Lose - Cypress Hill - IV; D. Hits From The Bong - T-Ray's Mix - Cypress Hill - UNRELEASED & REVAMPED(EP); E. Intellectual Dons - Featuring Call O Da Wild - Cypress Hill - UNRELEASED & REVAMPED(EP); F. (Rock) Superstar - Edit - Cypress Hill - Skull & Bones; G. Riot Starter - Cypress Hill - IV; H. Hits from the Bong - Cypress Hill - Black Sunday; I. From the Window of My Room - Cypress Hill - IV; J. Shots Go Off - Cypress Hill - Cypress X Rusko EP 01,9,H,H,1,0.472,0.964
8580,194802,5,F,"[40656, 64302, 193848, 65863, 51461, 140019, 90509, 176482, 162253, 51756]","[36250, 25407, 36118, 85914, 14355, 194802, 100053, 190743, 113523, 91346]","1. Carrying Your Love With Me - George Strait - Carrying Your Love With Me; 2. I Hope You Dance - Lee Ann Womack - I Hope You Dance; 3. I'm Gonna Getcha Good! - Red Version - Shania Twain - Up!; 4. Write This Down - George Strait - Always Never The Same; 5. Come On Over - Shania Twain - Come On Over; 6. I'm Already There - Lonestar - The Greatest Hits; 7. How Do I Live - Trisha Yearwood - Songbook: A Collection Of Hits; 8. I Like It, I Love It - Tim McGraw - All I Want; 9. Heads Carolina, Tails California - Jo Dee Messina - All-Time Greatest Hits; 10. Cowboy Take Me Away - Dixie Chicks - Fly/Wide Open Spaces",A. Good As Gone - Little Big Town - The Road To Here; B. Pontoon - Little Big Town - Tornado; C. Live Forever - Little Big Town - Pain Killer; D. Day Drinking - Little Big Town - Pain Killer; E. Sober - Little Big Town - Tornado; F. Boondocks - Little Big Town - The Road To Here; G. On Fire Tonight - Little Big Town - Tornado; H. Little White Church - Little Big Town - The Reason Why; I. Pain Killer - Little Big Town - Pain Killer; J. Your Side Of The Bed - Little Big Town - Tornado,9,F,F,1,0.472,0.964
4752,150903,8,I,"[82681, 200253, 182383, 132108, 15973, 40863, 78507, 22113, 80467, 122419]","[50514, 51138, 3722, 58191, 45808, 164629, 134368, 146883, 150903, 69723]",1. Cordillera - Los Enanitos Verdes - Nectar; 2. Solo Dame Otra Oportunidad - Los Enanitos Verdes - Traccion Acustica; 3. De Música Ligera - Soda Stereo - Originales - 20 Exitos; 4. Doble Opuesto - La Ley - Solo Para Fanáticos; 5. La Chispa Adecuada (Bendecida 3) - Heroes Del Silencio - Avalancha; 6. Placer - La Ley - Solo Para Fanáticos; 7. El Viento A Favor - Opción Barcelona - Bunbury - Singles; 8. La Célula Que Explota - Caifanes - El Diablito; 9. Metro Balderas - El Tri - 40 Años Vol. 1; 10. Pachuco - Maldita Vecindad Y Los Hijos Del 5to. Patio - El Circo,"A. Aunque no sea conmigo - Bunbury - Hijos del pueblo; B. Frente A Frente - Bunbury - Las Consecuencias; C. Peace - Anders Osborne - Peace; D. Bring Back Pluto - Instrumental - Aesop Rock - None Shall Pass - Instrumentals And Accapellas; E. Love Song (Glee Cast Version) - Glee Cast - Glee: The Music, The Complete Season Four; F. Middle of a Memory - Cole Swindell - You Should Be Here; G. Vsnary - Tommy Swisher - It's About Time - EP; H. Southern Ireland Irish Jig - Celtic Music Voyages - Celtic Music Collection: Irish Jigs, Irish Reels, Irish Laments and More; I. Sí - Bunbury - Flamingos; J. Sometimes - Bilal - 1st Born Second",2,I,I,1,0.472,0.964
2267,2042,2,C,"[8893, 207813, 8088, 90679, 48952, 69518, 3797, 120438, 3003, 191761]","[141960, 196931, 2042, 20525, 55907, 188038, 89949, 186163, 116126, 102410]","1. Theme and Variations in D Minor, Op. 18 - Johannes Brahms - Brahms: Ballades & Fantasies; 2. Spirit (Ambient Music) - Ontspanning - Ontspanning; 3. 7 Fantasies, Op. 116: No. 6. Intermezzo in E Major - Johannes Brahms - Brahms: Ballades & Fantasies; 4. This Moment Now - Russel Walder - Pure Joy; 5. 4 Ballades, Op. 10: No. 2 in D Major - Johannes Brahms - Brahms: Ballades & Fantasies; 6. Limnetic - Kodak To Graph - Isa; 7. Iamanthem - Kodak To Graph - Isa; 8. Gentle Breeze - Best Relaxing SPA Music - SPA Hotel - Ultimate SPA and Wellness Relaxation; 9. Glaciaa - Kodak To Graph - Isa; 10. Whispers in the Moonlight - Omar Akram - Secret Journey","A. Lift Up Your Hearts (Sorsum Corda) - Derald Daugherty - City On A Hill: Sing Alleluia; B. Stuck - Canaan Smith - Bronco; C. Call of the Eagle - Lullabies for Deep Meditation - Sleep Music With Relaxing Sounds of Nature: Relaxation and Calming Studying Healing Massage Spa Sound Therapy Chakra Balancing; D. Cold As You - Taylor Swift - Taylor Swift; E. WasteMan - Bugzy Malone - WasteMan; F. Nadine - Big Harp - White Hat; G. Kya Hua Tera Vada - From ""Hum Kisi Se Kum Nahin"" - Mohammed Rafi - Legends: Mohd. Rafi - The Incomparable, Vol. 5; H. Ponerte En Cuatro - Los Amigos Invisibles - The New Sound of the Venezuelan Gozadera; I. Pavane for a Dead Princess - Arpad Joo - Legendary Artists: London Symphony Orchestra; J. Olvidarte No Será Sencillo - Banda Carnaval - El Número 1",0,C,C,1,0.472,0.964
9397,48522,5,F,"[29552, 119449, 18816, 173185, 213255, 172920, 107167, 180144, 67159, 61440]","[11494, 199511, 209892, 124347, 95821, 48522, 43169, 100056, 196814, 63499]",1. Spaceman - Carnage Festival Trap Remix - Hardwell - Spaceman; 2. How To Be Eaten By A Woman - The Glitch Mob - Drink The Sea; 3. Knock You Out - Tiësto - Kaleidoscope; 4. Blue Jeans - RAC Mix - Lana Del Rey - Blue Jeans Remixes; 5. Just a Thought - Fred V & Grafix - Summer Slammers 2012; 6. How We Do - Original Mix) - Hardwell - How We Do; 7. Nyana - T4l Remix - Tiësto - Just Be; 8. The Fusion (Mix Cut) - Armin van Buuren's Intro Mix - Omnia - A State Of Trance 2012 (Mixed by Armin van Buuren); 9. Everything - Cazzette Remix - EDX - On The Edge (Remixed); 10. Etude - NERO - Welcome Reality +,A. Find You - Tritonal Remix - Zedd - Find You; B. Beautiful Now - Zedd - True Colors; C. Stars Come Out - Datsik Remix - Zedd - Stars Come Out [Remixes]; D. Hourglass - Zedd - Clarity; E. Stay (with Alessia Cara) - Zedd - Stay; F. Clarity - Tiesto Remix - Zedd - True Colors; G. Straight Into The Fire - Zedd - True Colors; H. Human - Zedd - Spectrum EP; I. Epos - Zedd - Clarity; J. Push Play - Zedd - Clarity,9,C,C,0,0.472,0.964
9684,162105,4,E,"[202206, 137522, 50382, 133737, 102102, 113277, 195118, 106327, 44570, 154139]","[60834, 141343, 207761, 193287, 162105, 170159, 121086, 58725, 57000, 74534]",1. Middle - DJ Snake - Encore; 2. Faded - Alan Walker - Faded; 3. Symbolism - Electro-Light - Symbolism; 4. Stronger - Omar Varela - Stronger; 5. Chasing Colors (feat. Noah Cyrus) - Marshmello - Chasing Colors (feat. Noah Cyrus); 6. Silence - Marshmello - Silence; 7. Echoes - LFZ - Echoes; 8. Thunder - Imagine Dragons - Evolve; 9. Cacao - Tobu - Cacao; 10. Here With Me - Wizard - Tell Me Why,A. Good Old Days (feat. Kesha) - Macklemore - GEMINI; B. Levitate (feat. Otieno Terry) - Macklemore - GEMINI; C. Intentions (feat. Dan Caplen) - Macklemore - GEMINI; D. Penis Song - Macklemore - The Language of My World; E. Glorious (feat. Skylar Grey) - Macklemore - GEMINI; F. The Town - Macklemore - The Unplanned Mixtape; G. Marmalade (feat. Lil Yachty) - Macklemore - GEMINI; H. Excavate (feat. Saint Claire) - Macklemore - GEMINI; I. Fallin - Macklemore - The Unplanned Mixtape; J. Ain't Gonna Die Tonight (feat. Eric Nally) - Macklemore - GEMINI,9,E,E,1,0.472,0.964
1224,107028,5,F,"[171602, 115895, 156955, 105, 111033, 28473, 14135, 151254, 56599, 26151]","[67659, 158494, 90864, 86769, 92783, 107028, 174147, 89888, 194749, 86692]",1. Last to Know - Three Days Grace - Life Starts Now; 2. Bittersweet Sundown - Framing Hanley - A Promise To Burn; 3. I Hate Everything About You - Three Days Grace - Three Days Grace; 4. Suffocate - Cold - Year Of The Spider; 5. So Far Away - Staind - 14 Shades Of Grey; 6. Snuff - Slipknot - All Hope Is Gone; 7. The Drug In Me Is You - Falling In Reverse - The Drug In Me Is You; 8. It's Been Awhile - Explicit LP Version - Staind - Break The Cycle; 9. Bad Company - Five Finger Death Punch - War Is The Answer; 10. Wasting All These Tears - Cassadee Pope - Frame By Frame,A. Get Some - Chevelle - This Type Of Thinking Could Do Us In; B. Clones - Chevelle - Hats off to the Bull; C. Midnight to Midnight - Chevelle - Vena Sera; D. Shameful Metaphors - Chevelle - Sci-Fi Crimes; E. The Meddler - Chevelle - Hats off to the Bull; F. Send the Pain Below - Chevelle - Wonder What's Next; G. An Evening with El Diablo - Chevelle - Wonder What's Next; H. Saferwaters - Chevelle - Vena Sera; I. Vitamin R (Leading Us Along) - Chevelle - This Type Of Thinking Could Do Us In; J. Letter from a Thief - Chevelle - Sci-Fi Crimes,9,F,F,1,0.472,0.964
10390,134205,4,E,"[202585, 190051, 87035, 91484, 12786, 25703, 188825, 13122, 162728, 39506]","[138655, 29452, 86865, 47103, 134205, 179327, 17330, 38108, 107694, 20659]",1. Gold Rush - Gloriana - A Thousand Miles Left Behind; 2. The Countdown - Lonestar - Life as We Know It; 3. Until I Met You - Sundy Best - Bring Up The Sun; 4. All The Things That Mean The Most - Gloriana - Gloriana; 5. Red Camaro - Keith Urban - Fuse; 6. The Way It Goes - Gloriana - Gloriana; 7. Stay - Florida Georgia Line - Here's To The Good Times; 8. Little Bit Of Everything - Keith Urban - Fuse; 9. Pretty Good Day - Lonestar - Life as We Know It; 10. Show You Off - Dan + Shay - Where It All Began,"A. Silent Night - Gloriana - A Very Special Christmas 7; B. Best Night Ever - Gloriana - Best Night Ever; C. Are You Ready - Gloriana - Three; D. Quizás Si, Quizás No - Grupo Bryndis - Memorias; E. The World Is Ours Tonight - Gloriana - Gloriana; F. Soldier - Ingrid Michaelson - Everybody; G. Silly Boy - The Blue Van - Man Up; H. I'm Not Sorry - DEAN - I'm Not Sorry; I. La Respuesta No Es la Huida - Maldita Nerea - Mucho + Facil; J. Wepa - R.N. Remix - Gloriana - Latin Hits for Summer 2017",4,E,E,1,0.472,0.964
