bundle_id,true_indice,true_option_idx,true_option_char,input_indices,candidate_indices,input_str,target_str,hard_neg_count,prediction,raw_response,hit,overall_hit_rate,overall_valid_ratio
16722,203698,9,J,"[17927, 176790, 101097, 167258, 149800, 119668, 216647, 19240, 62240, 50784]","[102787, 27207, 69395, 227171, 31588, 231080, 182986, 80565, 158976, 203698]",1. Ghettoblaster - Original Mix Edit - Bobby Burns - Ghettoblaster; 2. All I Want - Manila Killa Remix - Dawn Golden - Still Life; 3. Hilarity Duff - KAYTRANADA - At All / Hilarity Duff EP; 4. High You Are - What So Not - High You Are; 5. Nothing to Hold Back (audio) - Chateau Marmont - Sound Of Shambala; 6. All That - The Knocks Remix - Carly Rae Jepsen - EMOTION REMIXED +; 7. Rather Be (feat. Jess Glynne) - The Magician Remix - Clean Bandit - Rather Be (feat. Jess Glynne); 8. Say You'll Be There - MØ - No Mythologies to Follow (Deluxe); 9. Bliss (feat. Mitch de Klein) - Radio Edit - Gina Turner - Bliss (feat. Mitch de Klein); 10. Lady (Hear Me Tonight) - Black Caviar - Lady (Hear Me Tonight),A. Intentions - Original - Gorgon City - Intentions; B. Unmissable - Metrik Remix - Gorgon City - Unmissable; C. Here For You - Gorgon City - Sirens; D. Go All Night - Extended Mix - Gorgon City - Go All Night; E. Go All Night - Gorgon City - Sirens; F. Coming Home - Gorgon City - Sirens; G. Ready For Your Love - Etherwood Remix - Gorgon City - Sirens; H. Real - Gorgon City - Real EP; I. Smile - The Magician Remix - Gorgon City - Smile; J. Try Me Out - Gorgon City - Sirens,9,I,I,0,0.52,1.0
15203,163799,4,E,"[236794, 7315, 223299, 180270, 107650, 226823, 169892, 177376, 23909, 145276]","[235519, 146699, 197570, 248009, 163799, 131847, 144274, 158688, 67175, 203294]",1. Roundabout - Remastered Version - Yes - Fragile; 2. Incomudro-Hymn to the Atman - Kansas - Song For America; 3. Minstrel In The Gallery - Jethro Tull - Minstrel In The Gallery; 4. The Fountain Of Lamneth - Rush - Caress Of Steel; 5. Siberian Khatru - Remastered - Yes - Close To The Edge; 6. Lady of the Lake - Starcastle - Starcastle; 7. Mother's Daughter - Santana - Abraxas; 8. Belexes - Kansas - Kansas; 9. San Tropez - 2011 Remastered Version - Pink Floyd - Meddle; 10. The Pinnacle - Kansas - Masque,A. Cheap Day Return - Live - Jethro Tull - Living With The Past; B. Cold Wind To Valhalla - Jethro Tull - Minstrel In The Gallery; C. Wond'ring Aloud - Live - Jethro Tull - Living With The Past; D. Steel Monkey - 2005 Remastered Version - Jethro Tull - Crest Of A Knave; E. A New Day Yesterday - 2001 Remastered Version - Jethro Tull - Stand Up; F. What Do You Do When the Old Man's Gone?/From the Upper Class - Jethro Tull - Thick As a Brick (40th Anniversary Special Edition); G. Living In The Past - Stereo - Jethro Tull - Stand Up; H. Cup Of Wonder - 2003 Remastered Version - Jethro Tull - Songs From The Wood; I. Aqualung - Live - Jethro Tull - Live At Montreux 2003; J. Dogs In The Midwinter - 2005 Remastered Version - Jethro Tull - Crest Of A Knave,9,B,B,0,0.52,1.0
11024,236256,8,I,"[127274, 78469, 11271, 174829, 223112, 66969, 109694, 38261, 154514, 202725]","[171650, 22333, 8865, 141392, 3388, 83163, 122637, 183946, 236256, 238130]","1. The Light - Common - Go! Common Classics; 2. Not Gon' Cry - Mary J. Blige - Share My World; 3. Te Tama Ma'ohi - Nonosina - Nonosina; 4. Oh No - (best of decade I version) - Mos Def - Rawkus Records - Best of Decade I 1995-2005; 5. Get It On Tonite - Montell Jordan - Get It On...Tonite; 6. Let's Stay Together - Committed - Committed; 7. Blow - Beyoncé - BEYONCÉ [Platinum Edition]; 8. Killing Me Softly with His Song - Fugees - The Score; 9. I Don't Want to Miss a Thing - From the Touchstone film, ""Armageddon"" - Aerosmith - I Don't Want To Miss A Thing; 10. Love - Keyshia Cole - The Way It Is",A. Love Is Colder Than Death - EP Version - The Virgins - The Virgins; B. Ain't About Shit - Mane Mane - Young & Ruthless; C. God Is A Girl - Nightcore - Dreamworld; D. Experiencias Vividas - Diomedes Diaz - Experiencias Vividas; E. System - Motel Raphaël - System; F. How Great Is Our God - Seventh Day Slumber - Take Everything; G. All Along I've Loved You - Tony Ashly & The Delicates - Eccentric Soul: The Forte Label; H. Only Yesterday Main Theme (From 'Only Yesterday') - Anime Kei - Hyper Kawaii (25 Super-Cute Anime Classics); I. Summertime In The LBC - Dove Shack - This Is The Shack; J. Growing Up - Run River North - Run River North,0,A,A,0,0.52,1.0
9435,192445,3,D,"[73076, 11260, 57943, 144683, 32718, 233027, 51407, 116036, 122468, 201385]","[70228, 31471, 115468, 192445, 32767, 219918, 241995, 240318, 173888, 106202]",1. One Thing Remains - Brian Johnson - The Loft Sessions; 2. Season Of Rain - Josh Garrels - Jacaranda; 3. Be Still - Steffany Gretzinger - Tides Live; 4. Start Over (feat. NF) - Flame - Royal Flush; 5. Even With Evil With Me - Christon Gray - Even With Evil With Me; 6. Tell the World (feat. Mali Music) - Lecrae - Gravity; 7. All My Love - Trip Lee - Rise; 8. Sometimes - David Crowder Band - Give Us Rest or (A Requiem Mass in C [The Happiest of All Keys]); 9. Daughters Of Jerusalem - David Brymer - Immersed; 10. Someday - Flipsyde - We The People,A. Everything Is Yours - Liz Vice - There's a Light; B. Abide - Liz Vice - There's a Light; C. There's a Light - Liz Vice - There's a Light; D. Entrance - Liz Vice - There's a Light; E. Pure Religion - Liz Vice - There's a Light; F. The Source - Liz Vice - There's a Light; G. Truly Today - Liz Vice - There's a Light; H. Enclosed by You - Liz Vice - There's a Light; I. Empty Me Out - Liz Vice - There's a Light; J. All Must Be Well - Liz Vice - There's a Light,9,B,B,0,0.52,1.0
11565,139201,3,D,"[238334, 224417, 207173, 212736, 191399, 54112, 183512, 248001, 5485, 143985]","[78994, 134724, 152946, 139201, 9, 64709, 11426, 164945, 9572, 104837]",1. Three Little Birds - Bob Marley & The Wailers - Exodus; 2. Strawberry Fields Forever - Remastered - The Beatles - Magical Mystery Tour; 3. Let Her Cry - Hootie & The Blowfish - Cracked Rear View; 4. Love Song - 311 - Greatest Hits '93 - '03; 5. She's Always a Woman - Billy Joel - The Stranger (30th Anniversary Legacy Edition); 6. Buffalo Soldier - Bob Marley & The Wailers - Confrontation; 7. Wicked Games - Parra for Cuva - Wicked Games; 8. Wish You Were Here - Incubus - Morning View; 9. Hook - Blues Traveler - Four; 10. Here Comes The Sun - Remastered - The Beatles - Abbey Road,A. Sunday Rain - Foo Fighters - Concrete and Gold; B. Rope - deadmau5 mix - Foo Fighters - Wasting Light (Deluxe Version); C. Seda - Foo Fighters - Long Road To Ruin; D. Everlong - Foo Fighters - The Colour And The Shape; E. Outside - Foo Fighters - Sonic Highways; F. The Neverending Sigh - Foo Fighters - Saint Cecilia EP; G. Something from Nothing - Foo Fighters - Sonic Highways; H. Miss The Misery - Foo Fighters - Wasting Light; I. I Should Have Known - Foo Fighters - Wasting Light; J. Times Like These - Foo Fighters - One By One,9,D,D,1,0.52,1.0
4139,245975,6,G,"[226699, 50703, 185923, 78967, 159643, 214537, 37781, 217866, 51837, 109219]","[37440, 15446, 228581, 121588, 234262, 166126, 245975, 97326, 18711, 210116]",1. Hype - Drake - Views; 2. Black Beatles - Rae Sremmurd - SremmLife 2; 3. One Night - Ed Sheeran - Loose Change; 4. Replay - Zendaya - Zendaya; 5. No Type - Rae Sremmurd - SremmLife; 6. iSpy (feat. Lil Yachty) - KYLE - iSpy (feat. Lil Yachty); 7. Cold Coffee - Ed Sheeran - 5; 8. Low (feat T-Pain) - Feat T-Pain Album Version - Flo Rida - Mail On Sunday; 9. Side To Side - Ariana Grande - Dangerous Woman; 10. Losin Control - Russ - There's Really A Wolf,A. Valerie - The Weeknd - Trilogy; B. Till Dawn (Here Comes The Sun) - The Weeknd - Trilogy; C. The Hills - RL Grime Remix - The Weeknd - The Hills; D. What You Need - The Weeknd - Trilogy; E. High For This - The Weeknd - Trilogy; F. Stargirl Interlude - The Weeknd - Starboy; G. Starboy - The Weeknd - Starboy; H. House Of Balloons / Glass Table Girls - The Weeknd - Trilogy; I. The Knowing - The Weeknd - Trilogy; J. Gone - The Weeknd - Trilogy,9,G,G,1,0.52,1.0
4885,222641,0,A,"[44167, 119661, 192614, 224078, 233420, 118516, 117430, 158828, 225731, 163858]","[222641, 230970, 212184, 241716, 135140, 40588, 124392, 47419, 36366, 66820]",1. Wonderboy - Tenacious D - Tenacious D; 2. Tattoos on This Town - Jason Aldean - My Kinda Party; 3. Latch - Disclosure - Settle; 4. Mercedes Benz - Janis Joplin - Janis; 5. By The Sword - Slash - Slash; 6. All About That Bass - Meghan Trainor - Title; 7. Do You Remember - Jack Johnson - In Between Dreams; 8. Cruel Sun - Rusted Root - When I Woke; 9. Let Me Clear My Throat - Live - DJ Kool - Let Me Clear My Throat; 10. Descending - The Black Crowes - amorica.,"A. Helen - Nizlopi - JCB; B. Walang Iwanan - MMJ - Daleng Dale; C. Please Remember Me - Tim McGraw - A Place In The Sun; D. Closer - Morgan Page Talk Is Cheap Remix - Tegan and Sara - Closer Remixed; E. Hallelujah - Strahan - Water & Fire; F. Come, Follow Me - Paul Cardall - 40 Hymns for Forty Days; G. Extraordinary - Nizlopi - Extraordinary; H. Rewind - Wingtip - Rewind; I. Mynaa Mynaa (From ""Mynaa"") - Shaan - Musical Journey with D.Imman; J. Magic Mountain - firekid - firekid",1,J,J,0,0.52,1.0
15117,46368,7,H,"[210329, 82954, 144624, 59549, 117228, 65039, 246995, 226009, 83853, 165261]","[166977, 58230, 94770, 66824, 246125, 228029, 118683, 46368, 179455, 41949]","1. Mia & Sebastian’s Theme - From ""La La Land"" Soundtrack - Justin Hurwitz - La La Land; 2. Lego House - Ed Sheeran - +; 3. Goodbye Stranger - 2010 Remastered - Supertramp - Breakfast In America; 4. Lose Yourself - Soundtrack Version - Eminem - Curtain Call; 5. Everybody (Backstreet's Back) - Extended Version - Backstreet Boys - Original Album Classics; 6. Cry Me a River - Justin Timberlake - Justified; 7. Wish You Were Here - Pink Floyd - Wish You Were Here; 8. Veinte Anos - Buena Vista Social Club - Buena Vista Social Club; 9. Gold Digger - Kanye West - Late Registration; 10. L'aggettivo ""Mitico"" - Francesco De Gregori - Amore nel pomeriggio",A. Troublesome Waters - Johnny Cash - The Legend; B. Solitary Man - Johnny Cash - American III: Solitary Man; C. Understand Your Man - Johnny Cash - Johnny Cash - 16 Biggest Hits; D. Hurt - Johnny Cash - American IV: The Man Comes Around; E. Rowboat - Johnny Cash - American II: Unchained; F. Face of Despair - Johnny Cash - I Walk the Line (Original Soundtrack Recording); G. I'm Going To Memphis - Johnny Cash - Unearthed; H. One - Johnny Cash - American III: Solitary Man; I. Sunday Morning Coming Down - Johnny Cash - Hello I'm Johnny Cash; J. In the Jailhouse Now - Johnny Cash - Johnny Cash - 16 Biggest Hits,9,D,D,0,0.52,1.0
8564,160360,2,C,"[187869, 159286, 164, 249454, 137333, 9798, 211902, 61264, 153732, 157614]","[88825, 228094, 160360, 7255, 165166, 157631, 210822, 78000, 43506, 90985]",1. Lose Control (feat. Ciara & Fat Man Scoop) - Missy Elliott - The Cookbook; 2. My Love - Justin Timberlake - FutureSex/LoveSounds; 3. IV. sweatpants - Childish Gambino - because the internet; 4. Trophies - Young Money - Rise Of An Empire; 5. No Hands (feat. Roscoe Dash and Wale) - Explicit Album Version - Waka Flocka Flame - Flockaveli; 6. Dead And Gone (feat. Justin Timberlake) - T.I. - Paper Trail; 7. Countdown - Beyoncé - 4; 8. Sexy Can I - Ray J - Total Club Hits Vol. 2; 9. 6 Foot 7 Foot - Lil Wayne - Tha Carter IV; 10. Classic Man - Jidenna - Classic Man,A. Guap - Big Sean - Hall Of Fame; B. Nothing Is Stopping You - Big Sean - Hall Of Fame; C. Dance (A$$) - Big Sean - Finally Famous; D. Celebrity - Big Sean - Finally Famous; E. All Figured Out - Big Sean - Hall Of Fame; F. So Much More - Big Sean - Finally Famous; G. Paradise - Big Sean - Paradise; H. Inspire Me - Big Sean - I Decided.; I. You Don't Know - Big Sean - Hall Of Fame; J. Dark Sky (Skyscrapers) - Big Sean - Dark Sky Paradise,9,C,C,1,0.52,1.0
16409,234462,2,C,"[25517, 217643, 196791, 185943, 141649, 57271, 58981, 46008, 244197, 46462]","[107556, 15957, 234462, 168160, 219455, 107927, 207080, 88150, 36306, 19481]",1. Little Lover - The Barr Brothers - Sleeping Operator; 2. Flying - Garth Stevenson - Flying; 3. Anything You Synthesize - The American Dollar - A Memory Stream; 4. Shame - Ciaran Lavery - Not Nearly Dark; 5. Advanced Falconry - Mutual Benefit - Love's Crushing Diamond; 6. The Best Thing - Electric Youth - Innerworld; 7. Say You Love Me - Jessie Ware - Tough Love; 8. Nectar Drop - DJ Drez - Jahta Beat: The Lotus Memoirs; 9. Filmic - Above & Beyond - Group Therapy; 10. Warm Water - Banks - Goddess,A. Family And Genus - Shakey Graves - And The War Came; B. Call It Heaven - Shakey Graves - And The War Came; C. Only Son - Shakey Graves - And The War Came; D. Built To Roam - Audiotree Live Version - Shakey Graves - Shakey Graves on Audiotree Live (2013); E. Seeing All Red - Shakey Graves - Shakey Graves And The Horse He Rode In On (Nobody's Fool and The Donor Blues EP); F. Word Of Mouth - Audiotree Live Version - Shakey Graves - Shakey Graves on Audiotree Live (2013); G. If Not For You - Shakey Graves - And The War Came; H. Where A Boy Once Stood - Audiotree Live Version - Shakey Graves - Shakey Graves on Audiotree Live (2015); I. Pansy Walts - Shakey Graves - And The War Came; J. Dearly Departed - Shakey Graves - And The War Came,9,J,J,0,0.52,1.0
12398,4987,6,G,"[76104, 104046, 10583, 2778, 58577, 45484, 185720, 242186, 29134, 18887]","[64583, 252759, 204815, 70359, 70355, 226286, 4987, 140806, 21543, 174857]","1. I Want You For Christmas - Cheap Trick - A Very Special Christmas 25th Anniversary; 2. Have Yourself a Merry Little Christmas - Sarah McLachlan - Wintersong; 3. River - Sarah McLachlan - Wintersong; 4. Pat a Pan - Mannheim Steamroller - Christmas In The Aire; 5. O Little Town of Bethlehem - Sarah McLachlan - Wintersong; 6. White Christmas - Bing Crosby - Bing Sings The Irving Berlin Songbook; 7. Baby, It’s Cold Outside - Rufus Wainwright - Holidays Rule; 8. Winter Wonderland - Phil Spector - A Christmas Gift For You; 9. Silent Night - 1999 - Remaster - Nat King Cole - Christmas For Kids: From One To Ninety-Two; 10. Santa Baby - Michael Bublé - Christmas","A. Happy Holidays / It's The Holiday Season - Andy Williams - Live - Christmas Treasures; B. It's the Most Wonderful Time of the Year - Andy Williams - Christmas Favourites, Vol. 8; C. O Come All Ye Faithful - Andy Williams - Personal Christmas Collection; D. Sweet Little Jesus Boy - Andy Williams - The Andy Williams Christmas Album; E. The Christmas Song - Andy Williams - We Need A Little Christmas; F. Happy Holiday / The Holiday Season - Andy Williams - The Andy Williams Christmas Album; G. It's the Most Wonderful Time of the Year - Andy Williams - The Andy Williams Christmas Album; H. Speak Softly Love - Love Theme from ""The Godfather"" - Andy Williams - 16 Biggest Hits; I. Winter Wonderland - Andy Williams - Merry Christmas; J. Joy to the World - Andy Williams - Christmas Album",9,G,G,1,0.52,1.0
8027,161940,6,G,"[103372, 110231, 178152, 248995, 120228, 28207, 12458, 240799, 54837, 213235]","[68006, 122214, 134877, 190185, 72751, 198212, 161940, 124313, 49443, 58165]","1. I Wanna Make You Close Your Eyes - Dierks Bentley - Feel That Fire; 2. Take Me There - Rascal Flatts - Still Feels Good; 3. Walk Me Down the Middle - The Band Perry - The Band Perry; 4. Hummingbird Heartbeat - Katy Perry - Teenage Dream; 5. Give Me Love - Ed Sheeran - +; 6. One - Ed Sheeran - x; 7. Love Of My Life (An Ode To Hip Hop) - Longer Album Version - Erykah Badu - Go! Common Classics; 8. Unconditionally - Katy Perry - PRISM; 9. All Summer Long - Kid Rock - Rock N Roll Jesus; 10. Once Upon a Dream - From ""Maleficent"" / Pop Version - Lana Del Rey - Once Upon a Dream (from ""Maleficent"")",A. I'll Be Home for Christmas - Jordin Sparks - This Christmas - Songs From The Motion Picture; B. Double Tap - Jordin Sparks - Right Here Right Now; C. Battlefield - Jordin Sparks - Battlefield; D. The Cure - Jordin Sparks - Battlefield; E. This Is My Now - Jordin Sparks - Jordin Sparks; F. Unhappy - Jordin Sparks - Right Here Right Now; G. Next to You - Jordin Sparks - Jordin Sparks; H. Watch You Go - Jordin Sparks - Battlefield; I. Road to Paradise - Jordin Sparks - Tinker Bell and the Lost Treasure; J. One Step At a Time - Jordin Sparks - Jordin Sparks,9,C,C,0,0.52,1.0
14552,29503,7,H,"[92288, 234022, 151833, 76074, 197372, 14516, 170468, 252225, 80951, 86532]","[154005, 97326, 18197, 157476, 121588, 166126, 18711, 29503, 13448, 219050]",1. My Way - DJ Max Star - My Color It Is My Strength; 2. Pullin Up (feat. The Weeknd) - Meek Mill - Dreams Worth More Than Money; 3. Often - The Weeknd - Beauty Behind The Madness; 4. Hotline Bling - Drake - Views; 5. Back To Back - Drake - Back To Back; 6. Bricks - Carnage - Papi Gordo; 7. Lord Pretty Flacko Jodye 2 (LPFJ2) - A$AP Rocky - AT.LONG.LAST.A$AP; 8. I Do It All For You - SoMo - SoMo; 9. Hands To Myself - Selena Gomez - Revival; 10. Empire State Of Mind - JAY Z - The Blueprint 3,A. Adaptation - The Weeknd - Kiss Land; B. House Of Balloons / Glass Table Girls - The Weeknd - Trilogy; C. Starboy - Kygo Remix - The Weeknd - Starboy; D. As You Are - The Weeknd - Beauty Behind The Madness; E. What You Need - The Weeknd - Trilogy; F. Stargirl Interlude - The Weeknd - Starboy; G. The Knowing - The Weeknd - Trilogy; H. The Hills - The Weeknd - Beauty Behind The Madness; I. Acquainted - The Weeknd - Beauty Behind The Madness; J. Secrets - The Weeknd - Starboy,9,H,H,1,0.52,1.0
13480,144227,4,E,"[108120, 180096, 140851, 250672, 29687, 70547, 251409, 100908, 33931, 141450]","[31482, 199658, 161566, 32966, 144227, 205332, 217817, 82452, 211877, 189093]",1. Heart-Shaped Box - Nirvana - In Utero - 20th Anniversary - Deluxe Edition; 2. It's Been Awhile - Explicit LP Version - Staind - Break The Cycle; 3. B.Y.O.B. - System Of A Down - Mezmerize; 4. Fuel - Metallica - Reload; 5. Sad But True - Metallica - Metallica; 6. Wrong Side Of Heaven - Five Finger Death Punch - The Wrong Side Of Heaven & The Righteous Side Of Hell; 7. Narcissistic Cannibal (feat. Skrillex & Kill The Noise) - Korn - The Path Of Totality; 8. Come As You Are - Nirvana - Nevermind; 9. Snuff - Slipknot - All Hope Is Gone; 10. Justin - Korn - Follow The Leader,A. It's All Wrong - Korn - The Paradigm Shift; B. Chaos Lives In Everything - feat. Skrillex - Korn - The Path Of Totality; C. Open Up - Korn - See You On the Other Side; D. Here It Comes Again - Korn - Take A Look In The Mirror; E. Got the Life - Korn - Follow The Leader; F. Good God - Korn - Life Is Peachy; G. Die Yet Another Night - Korn - The Serenity of Suffering; H. Everything Falls Apart - Korn - The Serenity of Suffering; I. Holding All These Lies - Korn - Korn III: Remember Who You Are; J. Children of the Korn - Korn - Follow The Leader,9,E,E,1,0.52,1.0
1158,179951,1,B,"[114793, 10985, 33138, 216524, 231883, 70998, 99129, 48233, 158876, 137354]","[3514, 179951, 234620, 253391, 249085, 130733, 251835, 120978, 59974, 14657]",1. Adventure Of A Lifetime - Coldplay - A Head Full Of Dreams; 2. Accidentally In Love - Counting Crows - Films About Ghosts: The Best Of...; 3. Run the World (Girls) - Beyoncé - 4; 4. Clarity - Zedd - Clarity; 5. One Headlight - The Wallflowers - Bringing Down The Horse; 6. Vision of Love - Mariah Carey - Mariah Carey; 7. SexyBack - Justin Timberlake - FutureSex/LoveSounds; 8. Too Good - Drake - Views; 9. Like A Prayer - Madonna - Celebration; 10. Burn - Ellie Goulding - Halcyon Days,"A. If You Really Love Me - Stevie Wonder - Where I'm Coming From; B. Signed, Sealed, Delivered (I'm Yours) - Stevie Wonder - Signed Sealed And Delivered; C. These Three Words - Stevie Wonder - Music From The Movie ""Jungle Fever""; D. Ave Maria - Stevie Wonder - Someday At Christmas; E. You Met Your Match - Stevie Wonder - For Once In My Life; F. Sunset - Stevie Wonder - Tribute To Uncle Ray; G. Boogie On Reggae Woman - Stevie Wonder - Fulfillingness' First Finale; H. Part-Time Lover - Stevie Wonder - In Square Circle; I. Master Blaster (Jammin') - Stevie Wonder - Hotter Than July; J. The Little Drummer Boy - Stevie Wonder - Someday At Christmas",9,H,H,0,0.52,1.0
