dataset,sample_idx,bundle_id,input_count,input_items,input_categories,input_category_names,role_top_categories,role_top_category_names,role_top_scores,prior_top_categories,prior_top_category_names,prior_top_scores,prior_observed_support,category_overlap_count,category_jaccard,role_supported_candidate_items,prior_supported_candidate_items,candidate_item_overlap_count,candidate_item_jaccard,role_candidate_supported_count,prior_candidate_supported_count,rag_bundle_ids,rag_bundle_scores,cc_bundle_ids,cc_bundle_scores,bundle_overlap_count,bundle_jaccard,same_top1_bundle,retrieved_category_union_jaccard
pog,140,8705,1,[33957],"[""95c3a26ab13f3ec5cd28a281e3685e7b""]","[""Fashion Drop and Stud Earrings""]","[""2450d5bfc87a1f5b96e2837f5c87a70c"", ""0ab410a4baf435f5b6496cb061c11dc1"", ""3afab60a60abe737c6b12772e0fcec0a""]","[""Women's Chiffon and Floral Dresses"", ""Sterling Silver Fashion Earrings"", ""Women's Fashion Heeled Sandals""]","[0.9225679636001587, 0.8172715902328491, 0.7639645338058472]","[""664162d351ab59ea042546db288bbf7c"", ""126c091a8ff171f694733a624089e68a"", ""2450d5bfc87a1f5b96e2837f5c87a70c""]","[""Women's Fashion Shoulder and Crossbody Bags"", ""Women's Casual Shoes and Sneakers"", ""Women's Chiffon and Floral Dresses""]","[0.6300884955752213, 0.46017699115044247, 0.3805309734513274]",2260,1,0.2,[],"[39630, 28805, 47543]",0,0.0,0,3,"[14775, 2498, 2681]","[0.9804508686065674, 0.973997950553894, 0.9693536758422852]","[5421, 7244, 1000]","[2.6044247787610617, 2.59070796460177, 2.59070796460177]",0,0.0,0,0.42857142857142855
pog,141,15231,2,"[12173, 39809]","[""8585a77eaebc91282b433359863cb569"", ""b608ccb44928992e75009892971acd46""]","[""Women's Padded Puffer Jackets"", ""Women's Fashion Berets and Bucket Hats""]","[""852a581f78e4f4d7ecf9972a038e440c"", ""8476c833956c74092868c24514562b0b"", ""022ab423f035b47ac0af5046c51ed093""]","[""Women's Heeled Ankle Boots"", ""Women's Mid-Length Woolen Coats"", ""Women's Pullover Knit Sweaters""]","[0.9712503552436829, 0.9526973962783813, 0.9243471622467041]","[""664162d351ab59ea042546db288bbf7c"", ""852a581f78e4f4d7ecf9972a038e440c"", ""126c091a8ff171f694733a624089e68a""]","[""Women's Fashion Shoulder and Crossbody Bags"", ""Women's Heeled Ankle Boots"", ""Women's Casual Shoes and Sneakers""]","[0.5529411764705883, 0.47058823529411764, 0.3235294117647059]",170,1,0.2,[],[26928],0,0.0,0,1,"[595, 2416, 4462]","[0.9966737031936646, 0.9966737031936646, 0.9966737031936646]","[14206, 14820, 14445]","[3.1696878430956303, 3.1696878430956303, 3.1696878430956303]",0,0.0,0,0.3333333333333333
pog,142,4399,1,[1717],"[""95c3a26ab13f3ec5cd28a281e3685e7b""]","[""Fashion Drop and Stud Earrings""]","[""2450d5bfc87a1f5b96e2837f5c87a70c"", ""0ab410a4baf435f5b6496cb061c11dc1"", ""3afab60a60abe737c6b12772e0fcec0a""]","[""Women's Chiffon and Floral Dresses"", ""Sterling Silver Fashion Earrings"", ""Women's Fashion Heeled Sandals""]","[0.9225679636001587, 0.8172715902328491, 0.7639645338058472]","[""664162d351ab59ea042546db288bbf7c"", ""126c091a8ff171f694733a624089e68a"", ""2450d5bfc87a1f5b96e2837f5c87a70c""]","[""Women's Fashion Shoulder and Crossbody Bags"", ""Women's Casual Shoes and Sneakers"", ""Women's Chiffon and Floral Dresses""]","[0.6300884955752213, 0.46017699115044247, 0.3805309734513274]",2260,1,0.2,[],[47851],0,0.0,0,1,"[14775, 2498, 2681]","[0.9804508686065674, 0.973997950553894, 0.9693536758422852]","[5421, 13380, 10564]","[2.6044247787610617, 2.59070796460177, 2.59070796460177]",0,0.0,0,0.42857142857142855
pog,143,18741,2,"[14115, 9874]","[""58f1ddb77bfc5576db30fa20e53111fa"", ""83fb64f0af37f88a42f311549fb261cb""]","[""Classic Canvas High and Low Top Sneakers"", ""Men's Slim Fit Denim Jeans""]","[""72b059d86956ec93bbe2ae5a6622f4bd"", ""c6342df4744ae61888fa993d281972d7"", ""82462c11b65faedd60ec94210debc584""]","[""Men's Short Sleeve T-Shirts"", ""Men's Long-Sleeved Casual and Formal Shirts"", ""Men's Casual Workwear Jackets""]","[0.9485013484954834, 0.9138649702072144, 0.9059000015258789]","[""72b059d86956ec93bbe2ae5a6622f4bd"", ""c6342df4744ae61888fa993d281972d7"", ""82462c11b65faedd60ec94210debc584""]","[""Men's Short Sleeve T-Shirts"", ""Men's Long-Sleeved Casual and Formal Shirts"", ""Men's Casual Workwear Jackets""]","[0.36666666666666664, 0.3, 0.26666666666666666]",30,3,1.0,[36621],[36621],1,1.0,1,1,"[12029, 14594, 14742]","[0.9939873218536377, 0.9939873218536377, 0.9939873218536377]","[5061, 2311, 19575]","[2.684669651909429, 2.5392974822575196, 2.5392974822575196]",0,0.0,0,0.6
pog,144,14423,2,"[10002, 9773]","[""022ab423f035b47ac0af5046c51ed093"", ""126c091a8ff171f694733a624089e68a""]","[""Women's Pullover Knit Sweaters"", ""Women's Casual Shoes and Sneakers""]","[""a6cd655d1645f38869be793d5fb194cb"", ""852a581f78e4f4d7ecf9972a038e440c"", ""664162d351ab59ea042546db288bbf7c""]","[""Women's Cropped Denim Jeans"", ""Women's Heeled Ankle Boots"", ""Women's Fashion Shoulder and Crossbody Bags""]","[0.9082056879997253, 0.8813543915748596, 0.878870964050293]","[""664162d351ab59ea042546db288bbf7c"", ""a6cd655d1645f38869be793d5fb194cb"", ""3e600277f4bf92983bf6fcb0ac09e0d7""]","[""Women's Fashion Shoulder and Crossbody Bags"", ""Women's Cropped Denim Jeans"", ""Women's High Waist Wide Leg Trousers""]","[0.5277161862527716, 0.30598669623059865, 0.23059866962305986]",451,2,0.5,[35140],"[35140, 44210]",1,0.5,1,2,"[86, 574, 863]","[0.9884417057037354, 0.9884417057037354, 0.9884417057037354]","[7612, 14642, 7744]","[3.068013218682204, 3.068013218682204, 3.068013218682204]",0,0.0,0,0.6
pog,145,10137,1,[8393],"[""fbf269b6cc339b080853c548156a1050""]","[""Women's Mid-Length Trench Coats""]","[""126c091a8ff171f694733a624089e68a"", ""2450d5bfc87a1f5b96e2837f5c87a70c"", ""664162d351ab59ea042546db288bbf7c""]","[""Women's Casual Shoes and Sneakers"", ""Women's Chiffon and Floral Dresses"", ""Women's Fashion Shoulder and Crossbody Bags""]","[0.3545144498348236, 0.3096367418766022, 0.2976389229297638]","[""664162d351ab59ea042546db288bbf7c"", ""126c091a8ff171f694733a624089e68a"", ""a6cd655d1645f38869be793d5fb194cb""]","[""Women's Fashion Shoulder and Crossbody Bags"", ""Women's Casual Shoes and Sneakers"", ""Women's Cropped Denim Jeans""]","[0.5239616613418531, 0.46645367412140576, 0.2715654952076677]",313,2,0.5,"[32599, 21754]","[5869, 32599, 13301, 21754, 41530]",2,0.4,2,5,"[3313, 12613, 12527]","[0.86159348487854, 0.8491443991661072, 0.8428089022636414]","[12184, 875, 5751]","[2.3961661341853038, 2.3865814696485623, 2.3865814696485623]",0,0.0,0,0.5
pog,146,4168,2,"[737, 20715]","[""3afab60a60abe737c6b12772e0fcec0a"", ""664162d351ab59ea042546db288bbf7c""]","[""Women's Fashion Heeled Sandals"", ""Women's Fashion Shoulder and Crossbody Bags""]","[""2450d5bfc87a1f5b96e2837f5c87a70c"", ""95c3a26ab13f3ec5cd28a281e3685e7b"", ""64fe11119537f0ea81cfb5e4d54b3c71""]","[""Women's Chiffon and Floral Dresses"", ""Fashion Drop and Stud Earrings"", ""Women's Sterling Silver Bracelets""]","[0.8967106342315674, 0.7979917526245117, 0.7029621601104736]","[""2450d5bfc87a1f5b96e2837f5c87a70c"", ""95c3a26ab13f3ec5cd28a281e3685e7b"", ""b608ccb44928992e75009892971acd46""]","[""Women's Chiffon and Floral Dresses"", ""Fashion Drop and Stud Earrings"", ""Women's Fashion Berets and Bucket Hats""]","[0.5462633451957295, 0.3238434163701068, 0.18149466192170818]",562,2,0.5,"[41329, 44695]","[41329, 44695]",2,1.0,2,2,"[15235, 15708, 355]","[0.9999999403953552, 0.9820324778556824, 0.9800617098808289]","[5786, 17581, 18520]","[2.8591664107709254, 2.8591664107709254, 2.8591664107709254]",0,0.0,0,0.5714285714285714
pog,147,9957,2,"[22149, 23994]","[""594c45bd75088c708c8acb043ca9b377"", ""b608ccb44928992e75009892971acd46""]","[""Clip-on Earrings and Ear Cuffs"", ""Women's Fashion Berets and Bucket Hats""]","[""664162d351ab59ea042546db288bbf7c"", ""3e600277f4bf92983bf6fcb0ac09e0d7"", ""fc528592c3858f90196fbfacc814f235""]","[""Women's Fashion Shoulder and Crossbody Bags"", ""Women's High Waist Wide Leg Trousers"", ""Women's High-Waist Fashion Skirts""]","[0.556605875492096, 0.46539556980133057, 0.37057358026504517]","[""126c091a8ff171f694733a624089e68a"", ""46eacb79120159c0d446c08e1f671b0f"", ""2450d5bfc87a1f5b96e2837f5c87a70c""]","[""Women's Casual Shoes and Sneakers"", ""Women's Casual Short Sleeve T-Shirts"", ""Women's Chiffon and Floral Dresses""]","[0.3, 0.3, 0.2]",10,0,0.0,"[47327, 898, 395, 12167, 1713]","[1385, 30914, 20896]",0,0.0,5,3,"[395, 4701, 1775]","[0.9129942655563354, 0.8669687509536743, 0.8511318564414978]","[4701, 12353, 6927]","[2.591427709025053, 2.563133866586176, 2.4864661937820705]",1,0.2,0,0.5555555555555556
pog,148,12066,2,"[15940, 42805]","[""126c091a8ff171f694733a624089e68a"", ""841c8877534da01768696cd2375bab70""]","[""Women's Casual Shoes and Sneakers"", ""Women's Sterling Silver Necklaces""]","[""2450d5bfc87a1f5b96e2837f5c87a70c"", ""95c3a26ab13f3ec5cd28a281e3685e7b"", ""0ab410a4baf435f5b6496cb061c11dc1""]","[""Women's Chiffon and Floral Dresses"", ""Fashion Drop and Stud Earrings"", ""Sterling Silver Fashion Earrings""]","[0.8593828678131104, 0.8294000625610352, 0.6130282282829285]","[""664162d351ab59ea042546db288bbf7c"", ""2450d5bfc87a1f5b96e2837f5c87a70c"", ""95c3a26ab13f3ec5cd28a281e3685e7b""]","[""Women's Fashion Shoulder and Crossbody Bags"", ""Women's Chiffon and Floral Dresses"", ""Fashion Drop and Stud Earrings""]","[0.6192893401015228, 0.40609137055837563, 0.2182741116751269]",197,2,0.5,[38688],"[38688, 46848, 11107]",1,0.3333333333333333,1,3,"[6079, 523, 1664]","[0.9806935787200928, 0.97331702709198, 0.97331702709198]","[2516, 6219, 16693]","[3.0902220961019475, 3.0902220961019475, 3.0902220961019475]",0,0.0,0,0.8333333333333334
pog,149,17327,1,[17098],"[""fc528592c3858f90196fbfacc814f235""]","[""Women's High-Waist Fashion Skirts""]","[""022ab423f035b47ac0af5046c51ed093"", ""b608ccb44928992e75009892971acd46"", ""8476c833956c74092868c24514562b0b""]","[""Women's Pullover Knit Sweaters"", ""Women's Fashion Berets and Bucket Hats"", ""Women's Mid-Length Woolen Coats""]","[0.7163426876068115, 0.6904234290122986, 0.6802520155906677]","[""664162d351ab59ea042546db288bbf7c"", ""126c091a8ff171f694733a624089e68a"", ""b608ccb44928992e75009892971acd46""]","[""Women's Fashion Shoulder and Crossbody Bags"", ""Women's Casual Shoes and Sneakers"", ""Women's Fashion Berets and Bucket Hats""]","[0.5220588235294118, 0.42024886877828055, 0.2420814479638009]",1768,1,0.2,"[18104, 7191]","[18104, 7191, 2708, 32050, 11397]",2,0.4,2,5,"[4045, 12322, 800]","[0.9349683523178101, 0.9349683523178101, 0.934611439704895]","[2483, 8172, 18577]","[2.3257918552036196, 2.3257918552036196, 2.3257918552036196]",0,0.0,0,0.125
pog,150,9594,1,[27875],"[""2450d5bfc87a1f5b96e2837f5c87a70c""]","[""Women's Chiffon and Floral Dresses""]","[""95c3a26ab13f3ec5cd28a281e3685e7b"", ""0ab410a4baf435f5b6496cb061c11dc1"", ""841c8877534da01768696cd2375bab70""]","[""Fashion Drop and Stud Earrings"", ""Sterling Silver Fashion Earrings"", ""Women's Sterling Silver Necklaces""]","[0.9225679636001587, 0.8288401365280151, 0.8253554105758667]","[""664162d351ab59ea042546db288bbf7c"", ""126c091a8ff171f694733a624089e68a"", ""95c3a26ab13f3ec5cd28a281e3685e7b""]","[""Women's Fashion Shoulder and Crossbody Bags"", ""Women's Casual Shoes and Sneakers"", ""Fashion Drop and Stud Earrings""]","[0.6902970297029702, 0.4697029702970297, 0.3405940594059406]",2525,1,0.2,[],"[4013, 4916, 9677, 28218]",0,0.0,0,4,"[3281, 6713, 11540]","[0.9862246513366699, 0.9862246513366699, 0.9862246513366699]","[10564, 10617, 8718]","[2.7845544554455444, 2.7845544554455444, 2.7845544554455444]",0,0.0,0,0.42857142857142855
pog,151,11060,2,"[6036, 36038]","[""44187dfef4ed2dd3669957cc9592514e"", ""664162d351ab59ea042546db288bbf7c""]","[""Minimalist Fashion Quartz Watches"", ""Women's Fashion Shoulder and Crossbody Bags""]","[""2450d5bfc87a1f5b96e2837f5c87a70c"", ""95c3a26ab13f3ec5cd28a281e3685e7b"", ""64fe11119537f0ea81cfb5e4d54b3c71""]","[""Women's Chiffon and Floral Dresses"", ""Fashion Drop and Stud Earrings"", ""Women's Sterling Silver Bracelets""]","[0.820882260799408, 0.7281504273414612, 0.6441951990127563]","[""2450d5bfc87a1f5b96e2837f5c87a70c"", ""126c091a8ff171f694733a624089e68a"", ""95c3a26ab13f3ec5cd28a281e3685e7b""]","[""Women's Chiffon and Floral Dresses"", ""Women's Casual Shoes and Sneakers"", ""Fashion Drop and Stud Earrings""]","[0.4019607843137255, 0.37254901960784315, 0.20588235294117646]",102,2,0.5,"[24796, 19673, 39001]","[24796, 19673, 39001, 41522]",3,0.75,3,4,"[3900, 15122, 15763]","[0.964907169342041, 0.964907169342041, 0.964907169342041]","[1505, 12599, 2568]","[2.8586385276925244, 2.8586385276925244, 2.848285597573628]",0,0.0,0,0.5
pog,152,18316,2,"[3865, 19726]","[""126c091a8ff171f694733a624089e68a"", ""b608ccb44928992e75009892971acd46""]","[""Women's Casual Shoes and Sneakers"", ""Women's Fashion Berets and Bucket Hats""]","[""664162d351ab59ea042546db288bbf7c"", ""a6cd655d1645f38869be793d5fb194cb"", ""3e600277f4bf92983bf6fcb0ac09e0d7""]","[""Women's Fashion Shoulder and Crossbody Bags"", ""Women's Cropped Denim Jeans"", ""Women's High Waist Wide Leg Trousers""]","[0.9162689447402954, 0.8936576247215271, 0.8852036595344543]","[""664162d351ab59ea042546db288bbf7c"", ""2450d5bfc87a1f5b96e2837f5c87a70c"", ""a6cd655d1645f38869be793d5fb194cb""]","[""Women's Fashion Shoulder and Crossbody Bags"", ""Women's Chiffon and Floral Dresses"", ""Women's Cropped Denim Jeans""]","[0.5444897959183673, 0.23183673469387756, 0.20244897959183675]",1225,2,0.5,[19725],"[19725, 8126]",1,0.5,1,2,"[2152, 3270, 5629]","[1.0, 1.0, 1.0]","[3599, 10839, 13793]","[2.9954038511025116, 2.9417651900617905, 2.9173692410750647]",0,0.0,0,0.2857142857142857
pog,153,12722,2,"[18334, 10469]","[""022ab423f035b47ac0af5046c51ed093"", ""95c3a26ab13f3ec5cd28a281e3685e7b""]","[""Women's Pullover Knit Sweaters"", ""Fashion Drop and Stud Earrings""]","[""126c091a8ff171f694733a624089e68a"", ""664162d351ab59ea042546db288bbf7c"", ""3e600277f4bf92983bf6fcb0ac09e0d7""]","[""Women's Casual Shoes and Sneakers"", ""Women's Fashion Shoulder and Crossbody Bags"", ""Women's High Waist Wide Leg Trousers""]","[0.8989953994750977, 0.8739627599716187, 0.6845082640647888]","[""664162d351ab59ea042546db288bbf7c"", ""126c091a8ff171f694733a624089e68a"", ""852a581f78e4f4d7ecf9972a038e440c""]","[""Women's Fashion Shoulder and Crossbody Bags"", ""Women's Casual Shoes and Sneakers"", ""Women's Heeled Ankle Boots""]","[0.5052631578947369, 0.49473684210526314, 0.2631578947368421]",95,2,0.5,"[35386, 33915]","[35386, 38305]",1,0.3333333333333333,2,2,"[4612, 940, 1107]","[1.0, 0.9768893122673035, 0.9768893122673035]","[7494, 6613, 145]","[3.236235327702306, 3.236235327702306, 3.236235327702306]",0,0.0,0,0.6
pog,154,15033,2,"[15223, 31851]","[""126c091a8ff171f694733a624089e68a"", ""664162d351ab59ea042546db288bbf7c""]","[""Women's Casual Shoes and Sneakers"", ""Women's Fashion Shoulder and Crossbody Bags""]","[""3e600277f4bf92983bf6fcb0ac09e0d7"", ""a6cd655d1645f38869be793d5fb194cb"", ""b608ccb44928992e75009892971acd46""]","[""Women's High Waist Wide Leg Trousers"", ""Women's Cropped Denim Jeans"", ""Women's Fashion Berets and Bucket Hats""]","[0.8361626267433167, 0.7953155040740967, 0.7623966336250305]","[""2450d5bfc87a1f5b96e2837f5c87a70c"", ""95c3a26ab13f3ec5cd28a281e3685e7b"", ""b608ccb44928992e75009892971acd46""]","[""Women's Chiffon and Floral Dresses"", ""Fashion Drop and Stud Earrings"", ""Women's Fashion Berets and Bucket Hats""]","[0.2701057353412368, 0.21916052547260492, 0.21371355334828582]",3121,1,0.2,[8760],"[45672, 47854]",0,0.0,1,2,"[10706, 11338, 12875]","[1.0, 1.0, 1.0]","[3599, 2821, 16618]","[2.6981507292768505, 2.671991192470265, 2.671991192470265]",0,0.0,0,0.3333333333333333
pog,155,16553,2,"[21025, 17577]","[""126c091a8ff171f694733a624089e68a"", ""fc528592c3858f90196fbfacc814f235""]","[""Women's Casual Shoes and Sneakers"", ""Women's High-Waist Fashion Skirts""]","[""664162d351ab59ea042546db288bbf7c"", ""a6cd655d1645f38869be793d5fb194cb"", ""3e600277f4bf92983bf6fcb0ac09e0d7""]","[""Women's Fashion Shoulder and Crossbody Bags"", ""Women's Cropped Denim Jeans"", ""Women's High Waist Wide Leg Trousers""]","[0.8367464542388916, 0.8167681694030762, 0.787800669670105]","[""664162d351ab59ea042546db288bbf7c"", ""b608ccb44928992e75009892971acd46"", ""95c3a26ab13f3ec5cd28a281e3685e7b""]","[""Women's Fashion Shoulder and Crossbody Bags"", ""Women's Fashion Berets and Bucket Hats"", ""Fashion Drop and Stud Earrings""]","[0.5127860026917901, 0.21399730820995963, 0.15477792732166892]",743,1,0.2,"[38228, 35101]","[38228, 35101]",2,1.0,2,2,"[821, 750, 1081]","[0.9999999403953552, 0.978935718536377, 0.978935718536377]","[16520, 2483, 18577]","[2.904968362909068, 2.904968362909068, 2.904968362909068]",0,0.0,0,0.6
pog,156,8600,1,[12828],"[""b608ccb44928992e75009892971acd46""]","[""Women's Fashion Berets and Bucket Hats""]","[""852a581f78e4f4d7ecf9972a038e440c"", ""8476c833956c74092868c24514562b0b"", ""8585a77eaebc91282b433359863cb569""]","[""Women's Heeled Ankle Boots"", ""Women's Mid-Length Woolen Coats"", ""Women's Padded Puffer Jackets""]","[0.9038922786712646, 0.8889801502227783, 0.8821521997451782]","[""664162d351ab59ea042546db288bbf7c"", ""126c091a8ff171f694733a624089e68a"", ""852a581f78e4f4d7ecf9972a038e440c""]","[""Women's Fashion Shoulder and Crossbody Bags"", ""Women's Casual Shoes and Sneakers"", ""Women's Heeled Ankle Boots""]","[0.528222155146393, 0.3697555086024751, 0.24237850890431634]",3313,1,0.2,[7360],"[28565, 26876, 36585]",0,0.0,1,3,"[12317, 10215, 2150]","[0.9756773710250854, 0.9718488454818726, 0.9646597504615784]","[3599, 10839, 1459]","[2.3030485964382734, 2.2613945064895864, 2.2161183217627527]",0,0.0,0,0.375
pog,157,14603,2,"[18706, 10930]","[""664162d351ab59ea042546db288bbf7c"", ""b608ccb44928992e75009892971acd46""]","[""Women's Fashion Shoulder and Crossbody Bags"", ""Women's Fashion Berets and Bucket Hats""]","[""3e600277f4bf92983bf6fcb0ac09e0d7"", ""852a581f78e4f4d7ecf9972a038e440c"", ""b5512b7b61119e0a76d1f6b3bd6d2b94""]","[""Women's High Waist Wide Leg Trousers"", ""Women's Heeled Ankle Boots"", ""Women's Fleece-Lined Thermal Leggings""]","[0.8990583419799805, 0.8566758632659912, 0.8548409938812256]","[""126c091a8ff171f694733a624089e68a"", ""852a581f78e4f4d7ecf9972a038e440c"", ""2450d5bfc87a1f5b96e2837f5c87a70c""]","[""Women's Casual Shoes and Sneakers"", ""Women's Heeled Ankle Boots"", ""Women's Chiffon and Floral Dresses""]","[0.3811428571428571, 0.2742857142857143, 0.23657142857142857]",1750,1,0.2,[36660],[36660],1,1.0,1,1,"[1122, 1643, 4842]","[1.0, 1.0, 0.9888690710067749]","[3599, 10839, 2197]","[2.832217957710652, 2.7852383679738666, 2.7772412349761857]",0,0.0,0,0.3333333333333333
pog,158,3940,1,[13779],"[""46eacb79120159c0d446c08e1f671b0f""]","[""Women's Casual Short Sleeve T-Shirts""]","[""44187dfef4ed2dd3669957cc9592514e"", ""3afab60a60abe737c6b12772e0fcec0a"", ""0ab410a4baf435f5b6496cb061c11dc1""]","[""Minimalist Fashion Quartz Watches"", ""Women's Fashion Heeled Sandals"", ""Sterling Silver Fashion Earrings""]","[0.8624429106712341, 0.8564954996109009, 0.8388507962226868]","[""664162d351ab59ea042546db288bbf7c"", ""126c091a8ff171f694733a624089e68a"", ""a6cd655d1645f38869be793d5fb194cb""]","[""Women's Fashion Shoulder and Crossbody Bags"", ""Women's Casual Shoes and Sneakers"", ""Women's Cropped Denim Jeans""]","[0.4249775381850854, 0.3998203054806828, 0.3692722371967655]",1113,0,0.0,[],"[29225, 48215]",0,0.0,0,2,"[8342, 12540, 13885]","[0.9432397484779358, 0.9363327026367188, 0.9363327026367188]","[10429, 5267, 15985]","[2.426774483378257, 2.426774483378257, 2.426774483378257]",0,0.0,0,0.1111111111111111
pog,159,49,1,[6605],"[""b608ccb44928992e75009892971acd46""]","[""Women's Fashion Berets and Bucket Hats""]","[""852a581f78e4f4d7ecf9972a038e440c"", ""8476c833956c74092868c24514562b0b"", ""8585a77eaebc91282b433359863cb569""]","[""Women's Heeled Ankle Boots"", ""Women's Mid-Length Woolen Coats"", ""Women's Padded Puffer Jackets""]","[0.9038922786712646, 0.8889801502227783, 0.8821521997451782]","[""664162d351ab59ea042546db288bbf7c"", ""126c091a8ff171f694733a624089e68a"", ""852a581f78e4f4d7ecf9972a038e440c""]","[""Women's Fashion Shoulder and Crossbody Bags"", ""Women's Casual Shoes and Sneakers"", ""Women's Heeled Ankle Boots""]","[0.528222155146393, 0.3697555086024751, 0.24237850890431634]",3313,1,0.2,[46432],"[23990, 35142, 2163]",0,0.0,1,3,"[12317, 10215, 2150]","[0.9756773710250854, 0.9718488454818726, 0.9646597504615784]","[3599, 10839, 1459]","[2.3030485964382734, 2.2613945064895864, 2.2161183217627527]",0,0.0,0,0.375
pog,160,7780,2,"[16384, 41893]","[""08734b0d499542a3a0ae060fb5597d09"", ""126c091a8ff171f694733a624089e68a""]","[""Women's Short Casual Jackets"", ""Women's Casual Shoes and Sneakers""]","[""a6cd655d1645f38869be793d5fb194cb"", ""852a581f78e4f4d7ecf9972a038e440c"", ""664162d351ab59ea042546db288bbf7c""]","[""Women's Cropped Denim Jeans"", ""Women's Heeled Ankle Boots"", ""Women's Fashion Shoulder and Crossbody Bags""]","[0.9175463914871216, 0.846421480178833, 0.8436769247055054]","[""664162d351ab59ea042546db288bbf7c"", ""a6cd655d1645f38869be793d5fb194cb"", ""3e600277f4bf92983bf6fcb0ac09e0d7""]","[""Women's Fashion Shoulder and Crossbody Bags"", ""Women's Cropped Denim Jeans"", ""Women's High Waist Wide Leg Trousers""]","[0.49714285714285716, 0.32571428571428573, 0.26857142857142857]",350,2,0.5,"[9559, 41146, 41835]","[21198, 4897, 9559, 41146, 41835]",3,0.6,3,5,"[956, 1424, 2529]","[0.9896577596664429, 0.9896577596664429, 0.9896577596664429]","[10443, 7022, 12665]","[3.070361146148937, 3.070361146148937, 3.070361146148937]",0,0.0,0,0.6
