dataset,category_set,set_size,support,support_ratio
pog_dense,664162d351ab59ea042546db288bbf7c|6eb82f81b7105a1112fec1bb3c8dd62b|852a581f78e4f4d7ecf9972a038e440c|a6cd655d1645f38869be793d5fb194cb,4,14,0.00047160277571919423
pog_dense,126c091a8ff171f694733a624089e68a|8585a77eaebc91282b433359863cb569|a6cd655d1645f38869be793d5fb194cb|b608ccb44928992e75009892971acd46,4,14,0.00047160277571919423
pog_dense,3e600277f4bf92983bf6fcb0ac09e0d7|b608ccb44928992e75009892971acd46|bc11aa63d5a69b1b0f90c34fd2c62102,3,14,0.00047160277571919423
pog_dense,126c091a8ff171f694733a624089e68a|664162d351ab59ea042546db288bbf7c|8476c833956c74092868c24514562b0b|95c3a26ab13f3ec5cd28a281e3685e7b|b608ccb44928992e75009892971acd46,5,14,0.00047160277571919423
pog_dense,2450d5bfc87a1f5b96e2837f5c87a70c|6eb82f81b7105a1112fec1bb3c8dd62b|b608ccb44928992e75009892971acd46,3,14,0.00047160277571919423
pog_dense,126c091a8ff171f694733a624089e68a|664162d351ab59ea042546db288bbf7c|fbf269b6cc339b080853c548156a1050,3,14,0.00047160277571919423
pog_dense,126c091a8ff171f694733a624089e68a|664162d351ab59ea042546db288bbf7c|95c3a26ab13f3ec5cd28a281e3685e7b|c6ba1690407cbd175f036694488a914e,4,13,0.00043791686316782324
pog_dense,126c091a8ff171f694733a624089e68a|188ff8c06949a640ea5ac102e60941ec|2450d5bfc87a1f5b96e2837f5c87a70c,3,13,0.00043791686316782324
pog_dense,022ab423f035b47ac0af5046c51ed093|664162d351ab59ea042546db288bbf7c|a6cd655d1645f38869be793d5fb194cb|b608ccb44928992e75009892971acd46,4,13,0.00043791686316782324
pog_dense,46eacb79120159c0d446c08e1f671b0f|95c3a26ab13f3ec5cd28a281e3685e7b|a6cd655d1645f38869be793d5fb194cb,3,13,0.00043791686316782324
pog_dense,3afab60a60abe737c6b12772e0fcec0a|64fe11119537f0ea81cfb5e4d54b3c71|664162d351ab59ea042546db288bbf7c|95c3a26ab13f3ec5cd28a281e3685e7b,4,13,0.00043791686316782324
pog_dense,3afab60a60abe737c6b12772e0fcec0a|64fe11119537f0ea81cfb5e4d54b3c71|95c3a26ab13f3ec5cd28a281e3685e7b,3,13,0.00043791686316782324
pog_dense,19125833f147d19800e3aa39ecfc76c2|3afab60a60abe737c6b12772e0fcec0a|95c3a26ab13f3ec5cd28a281e3685e7b,3,13,0.00043791686316782324
pog_dense,126c091a8ff171f694733a624089e68a|594c45bd75088c708c8acb043ca9b377|664162d351ab59ea042546db288bbf7c,3,13,0.00043791686316782324
pog_dense,126c091a8ff171f694733a624089e68a|3e600277f4bf92983bf6fcb0ac09e0d7|664162d351ab59ea042546db288bbf7c|b608ccb44928992e75009892971acd46|c6ba1690407cbd175f036694488a914e,5,13,0.00043791686316782324
pog_dense,126c091a8ff171f694733a624089e68a|664162d351ab59ea042546db288bbf7c|6eb82f81b7105a1112fec1bb3c8dd62b|fc528592c3858f90196fbfacc814f235,4,13,0.00043791686316782324
pog_dense,126c091a8ff171f694733a624089e68a|664162d351ab59ea042546db288bbf7c|95c3a26ab13f3ec5cd28a281e3685e7b|a6cd655d1645f38869be793d5fb194cb|c6ba1690407cbd175f036694488a914e,5,13,0.00043791686316782324
pog_dense,2b28f4772c30b8544c742f6a349a06b3|3e600277f4bf92983bf6fcb0ac09e0d7|664162d351ab59ea042546db288bbf7c|b608ccb44928992e75009892971acd46,4,13,0.00043791686316782324
pog_dense,1199c4654170f33208d7932d7d2587a5|126c091a8ff171f694733a624089e68a|95c3a26ab13f3ec5cd28a281e3685e7b,3,13,0.00043791686316782324
pog_dense,95c3a26ab13f3ec5cd28a281e3685e7b|a6cd655d1645f38869be793d5fb194cb|bc11aa63d5a69b1b0f90c34fd2c62102,3,13,0.00043791686316782324
pog_dense,022ab423f035b47ac0af5046c51ed093|852a581f78e4f4d7ecf9972a038e440c|b608ccb44928992e75009892971acd46|fc528592c3858f90196fbfacc814f235,4,13,0.00043791686316782324
pog_dense,664162d351ab59ea042546db288bbf7c|852a581f78e4f4d7ecf9972a038e440c|95c3a26ab13f3ec5cd28a281e3685e7b|fbf269b6cc339b080853c548156a1050,4,13,0.00043791686316782324
pog_dense,126c091a8ff171f694733a624089e68a|2450d5bfc87a1f5b96e2837f5c87a70c|664162d351ab59ea042546db288bbf7c|b5512b7b61119e0a76d1f6b3bd6d2b94|b608ccb44928992e75009892971acd46,5,13,0.00043791686316782324
pog_dense,08734b0d499542a3a0ae060fb5597d09|126c091a8ff171f694733a624089e68a|664162d351ab59ea042546db288bbf7c|95c3a26ab13f3ec5cd28a281e3685e7b|a6cd655d1645f38869be793d5fb194cb,5,12,0.0004042309506164522
pog_dense,03bfc1d4783966c69cc6aef8247e0103|19125833f147d19800e3aa39ecfc76c2|f38776a72637f9103f9229c5f2c92e41,3,12,0.0004042309506164522
pog_dense,126c091a8ff171f694733a624089e68a|44187dfef4ed2dd3669957cc9592514e|b608ccb44928992e75009892971acd46,3,12,0.0004042309506164522
pog_dense,3e600277f4bf92983bf6fcb0ac09e0d7|852a581f78e4f4d7ecf9972a038e440c|95c3a26ab13f3ec5cd28a281e3685e7b,3,12,0.0004042309506164522
pog_dense,95c3a26ab13f3ec5cd28a281e3685e7b|a6cd655d1645f38869be793d5fb194cb|b608ccb44928992e75009892971acd46,3,12,0.0004042309506164522
pog_dense,126c091a8ff171f694733a624089e68a|6eb82f81b7105a1112fec1bb3c8dd62b|95c3a26ab13f3ec5cd28a281e3685e7b,3,12,0.0004042309506164522
pog_dense,126c091a8ff171f694733a624089e68a|8476c833956c74092868c24514562b0b|a6cd655d1645f38869be793d5fb194cb,3,12,0.0004042309506164522
pog_dense,2b28f4772c30b8544c742f6a349a06b3|664162d351ab59ea042546db288bbf7c|8476c833956c74092868c24514562b0b|b608ccb44928992e75009892971acd46,4,12,0.0004042309506164522
pog_dense,19125833f147d19800e3aa39ecfc76c2|c7d17d4d3b51ccfb89c4c0f40ae87262|ecff24c1d93157b5c20fd73bb31faced,3,12,0.0004042309506164522
pog_dense,126c091a8ff171f694733a624089e68a|77c9c3bb3736bf7ba3a3d36b532f6962|b608ccb44928992e75009892971acd46,3,12,0.0004042309506164522
pog_dense,19125833f147d19800e3aa39ecfc76c2|58f1ddb77bfc5576db30fa20e53111fa|83fb64f0af37f88a42f311549fb261cb|ecff24c1d93157b5c20fd73bb31faced,4,12,0.0004042309506164522
pog_dense,126c091a8ff171f694733a624089e68a|44187dfef4ed2dd3669957cc9592514e|664162d351ab59ea042546db288bbf7c|b608ccb44928992e75009892971acd46,4,12,0.0004042309506164522
pog_dense,03bfc1d4783966c69cc6aef8247e0103|19125833f147d19800e3aa39ecfc76c2|814ed433f7b89cef654140214dfdaab5|ecff24c1d93157b5c20fd73bb31faced,4,12,0.0004042309506164522
pog_dense,0ab410a4baf435f5b6496cb061c11dc1|664162d351ab59ea042546db288bbf7c|852a581f78e4f4d7ecf9972a038e440c,3,12,0.0004042309506164522
pog_dense,2450d5bfc87a1f5b96e2837f5c87a70c|664162d351ab59ea042546db288bbf7c|b608ccb44928992e75009892971acd46|de802e3a05e11e88ddd894aa58e0f4d9,4,12,0.0004042309506164522
pog_dense,126c091a8ff171f694733a624089e68a|664162d351ab59ea042546db288bbf7c|95c3a26ab13f3ec5cd28a281e3685e7b|bc11aa63d5a69b1b0f90c34fd2c62102|fc528592c3858f90196fbfacc814f235,5,12,0.0004042309506164522
pog_dense,19125833f147d19800e3aa39ecfc76c2|841c8877534da01768696cd2375bab70|95c3a26ab13f3ec5cd28a281e3685e7b,3,12,0.0004042309506164522
pog_dense,664162d351ab59ea042546db288bbf7c|852a581f78e4f4d7ecf9972a038e440c|a6cd655d1645f38869be793d5fb194cb|b608ccb44928992e75009892971acd46|c6ba1690407cbd175f036694488a914e,5,12,0.0004042309506164522
pog_dense,2b28f4772c30b8544c742f6a349a06b3|46eacb79120159c0d446c08e1f671b0f|b608ccb44928992e75009892971acd46,3,12,0.0004042309506164522
pog_dense,126c091a8ff171f694733a624089e68a|77c9c3bb3736bf7ba3a3d36b532f6962|a6cd655d1645f38869be793d5fb194cb,3,12,0.0004042309506164522
pog_dense,022ab423f035b47ac0af5046c51ed093|126c091a8ff171f694733a624089e68a|3e600277f4bf92983bf6fcb0ac09e0d7|b608ccb44928992e75009892971acd46,4,12,0.0004042309506164522
pog_dense,126c091a8ff171f694733a624089e68a|8476c833956c74092868c24514562b0b|a6cd655d1645f38869be793d5fb194cb|b608ccb44928992e75009892971acd46,4,12,0.0004042309506164522
pog_dense,3e600277f4bf92983bf6fcb0ac09e0d7|852a581f78e4f4d7ecf9972a038e440c|8585a77eaebc91282b433359863cb569|b608ccb44928992e75009892971acd46,4,12,0.0004042309506164522
pog_dense,852a581f78e4f4d7ecf9972a038e440c|8585a77eaebc91282b433359863cb569|a6cd655d1645f38869be793d5fb194cb|b608ccb44928992e75009892971acd46,4,12,0.0004042309506164522
pog_dense,2b28f4772c30b8544c742f6a349a06b3|664162d351ab59ea042546db288bbf7c|a6cd655d1645f38869be793d5fb194cb|b608ccb44928992e75009892971acd46,4,12,0.0004042309506164522
pog_dense,664162d351ab59ea042546db288bbf7c|b608ccb44928992e75009892971acd46|bc11aa63d5a69b1b0f90c34fd2c62102,3,12,0.0004042309506164522
pog_dense,19125833f147d19800e3aa39ecfc76c2|664162d351ab59ea042546db288bbf7c|b608ccb44928992e75009892971acd46,3,12,0.0004042309506164522
pog_dense,664162d351ab59ea042546db288bbf7c|8476c833956c74092868c24514562b0b|852a581f78e4f4d7ecf9972a038e440c|b5512b7b61119e0a76d1f6b3bd6d2b94,4,12,0.0004042309506164522
pog_dense,0ab410a4baf435f5b6496cb061c11dc1|126c091a8ff171f694733a624089e68a|a6cd655d1645f38869be793d5fb194cb,3,12,0.0004042309506164522
pog_dense,95c3a26ab13f3ec5cd28a281e3685e7b|b608ccb44928992e75009892971acd46|de802e3a05e11e88ddd894aa58e0f4d9,3,12,0.0004042309506164522
pog_dense,126c091a8ff171f694733a624089e68a|3e600277f4bf92983bf6fcb0ac09e0d7|664162d351ab59ea042546db288bbf7c|95c3a26ab13f3ec5cd28a281e3685e7b|bc11aa63d5a69b1b0f90c34fd2c62102,5,12,0.0004042309506164522
pog_dense,664162d351ab59ea042546db288bbf7c|8476c833956c74092868c24514562b0b|852a581f78e4f4d7ecf9972a038e440c|fc528592c3858f90196fbfacc814f235,4,12,0.0004042309506164522
pog_dense,3e600277f4bf92983bf6fcb0ac09e0d7|664162d351ab59ea042546db288bbf7c|8476c833956c74092868c24514562b0b,3,12,0.0004042309506164522
pog_dense,126c091a8ff171f694733a624089e68a|95c3a26ab13f3ec5cd28a281e3685e7b|a6cd655d1645f38869be793d5fb194cb|bc11aa63d5a69b1b0f90c34fd2c62102,4,12,0.0004042309506164522
pog_dense,664162d351ab59ea042546db288bbf7c|6eb82f81b7105a1112fec1bb3c8dd62b|95c3a26ab13f3ec5cd28a281e3685e7b,3,12,0.0004042309506164522
pog_dense,126c091a8ff171f694733a624089e68a|188ff8c06949a640ea5ac102e60941ec|2450d5bfc87a1f5b96e2837f5c87a70c|44187dfef4ed2dd3669957cc9592514e,4,12,0.0004042309506164522
pog_dense,2450d5bfc87a1f5b96e2837f5c87a70c|64fe11119537f0ea81cfb5e4d54b3c71|664162d351ab59ea042546db288bbf7c|95c3a26ab13f3ec5cd28a281e3685e7b,4,12,0.0004042309506164522
pog_dense,664162d351ab59ea042546db288bbf7c|8476c833956c74092868c24514562b0b|a6cd655d1645f38869be793d5fb194cb|b608ccb44928992e75009892971acd46,4,11,0.0003705450380650812
pog_dense,126c091a8ff171f694733a624089e68a|664162d351ab59ea042546db288bbf7c|a6cd655d1645f38869be793d5fb194cb|fbf269b6cc339b080853c548156a1050,4,11,0.0003705450380650812
pog_dense,19125833f147d19800e3aa39ecfc76c2|2450d5bfc87a1f5b96e2837f5c87a70c|3afab60a60abe737c6b12772e0fcec0a|95c3a26ab13f3ec5cd28a281e3685e7b,4,11,0.0003705450380650812
pog_dense,2450d5bfc87a1f5b96e2837f5c87a70c|3afab60a60abe737c6b12772e0fcec0a|664162d351ab59ea042546db288bbf7c,3,11,0.0003705450380650812
pog_dense,126c091a8ff171f694733a624089e68a|95c3a26ab13f3ec5cd28a281e3685e7b|a6cd655d1645f38869be793d5fb194cb|c6ba1690407cbd175f036694488a914e,4,11,0.0003705450380650812
pog_dense,126c091a8ff171f694733a624089e68a|664162d351ab59ea042546db288bbf7c|8585a77eaebc91282b433359863cb569|95c3a26ab13f3ec5cd28a281e3685e7b|a6cd655d1645f38869be793d5fb194cb,5,11,0.0003705450380650812
pog_dense,03bfc1d4783966c69cc6aef8247e0103|19125833f147d19800e3aa39ecfc76c2|58f1ddb77bfc5576db30fa20e53111fa|ecff24c1d93157b5c20fd73bb31faced,4,11,0.0003705450380650812
pog_dense,126c091a8ff171f694733a624089e68a|a6cd655d1645f38869be793d5fb194cb|fbf269b6cc339b080853c548156a1050,3,11,0.0003705450380650812
pog_dense,12ba81fb3ad68ad5b21e4cec7be42666|19125833f147d19800e3aa39ecfc76c2|83fb64f0af37f88a42f311549fb261cb,3,11,0.0003705450380650812
pog_dense,126c091a8ff171f694733a624089e68a|664162d351ab59ea042546db288bbf7c|95c3a26ab13f3ec5cd28a281e3685e7b|bc11aa63d5a69b1b0f90c34fd2c62102,4,11,0.0003705450380650812
pog_dense,126c091a8ff171f694733a624089e68a|7b0b5e99f45560c0f83ee235d461ca04|b608ccb44928992e75009892971acd46,3,11,0.0003705450380650812
pog_dense,19125833f147d19800e3aa39ecfc76c2|72b059d86956ec93bbe2ae5a6622f4bd|82462c11b65faedd60ec94210debc584,3,11,0.0003705450380650812
pog_dense,126c091a8ff171f694733a624089e68a|95c3a26ab13f3ec5cd28a281e3685e7b|a68b85f0e84cbac87f49f5483e16fb6d,3,11,0.0003705450380650812
pog_dense,2b28f4772c30b8544c742f6a349a06b3|664162d351ab59ea042546db288bbf7c|a6cd655d1645f38869be793d5fb194cb,3,11,0.0003705450380650812
pog_dense,3afab60a60abe737c6b12772e0fcec0a|b608ccb44928992e75009892971acd46|bc11aa63d5a69b1b0f90c34fd2c62102,3,11,0.0003705450380650812
pog_dense,126c091a8ff171f694733a624089e68a|3e600277f4bf92983bf6fcb0ac09e0d7|664162d351ab59ea042546db288bbf7c|6eb82f81b7105a1112fec1bb3c8dd62b,4,11,0.0003705450380650812
pog_dense,664162d351ab59ea042546db288bbf7c|8476c833956c74092868c24514562b0b|b608ccb44928992e75009892971acd46|fc528592c3858f90196fbfacc814f235,4,11,0.0003705450380650812
pog_dense,664162d351ab59ea042546db288bbf7c|8476c833956c74092868c24514562b0b|852a581f78e4f4d7ecf9972a038e440c|95c3a26ab13f3ec5cd28a281e3685e7b|a6cd655d1645f38869be793d5fb194cb,5,11,0.0003705450380650812
pog_dense,022ab423f035b47ac0af5046c51ed093|126c091a8ff171f694733a624089e68a|664162d351ab59ea042546db288bbf7c|95c3a26ab13f3ec5cd28a281e3685e7b,4,11,0.0003705450380650812
pog_dense,126c091a8ff171f694733a624089e68a|a6cd655d1645f38869be793d5fb194cb|b608ccb44928992e75009892971acd46|bc11aa63d5a69b1b0f90c34fd2c62102,4,11,0.0003705450380650812
pog_dense,126c091a8ff171f694733a624089e68a|3e600277f4bf92983bf6fcb0ac09e0d7|95c3a26ab13f3ec5cd28a281e3685e7b|bc11aa63d5a69b1b0f90c34fd2c62102,4,11,0.0003705450380650812
pog_dense,08734b0d499542a3a0ae060fb5597d09|3e600277f4bf92983bf6fcb0ac09e0d7|664162d351ab59ea042546db288bbf7c|852a581f78e4f4d7ecf9972a038e440c|b608ccb44928992e75009892971acd46,5,11,0.0003705450380650812
pog_dense,022ab423f035b47ac0af5046c51ed093|126c091a8ff171f694733a624089e68a|664162d351ab59ea042546db288bbf7c|95c3a26ab13f3ec5cd28a281e3685e7b|a6cd655d1645f38869be793d5fb194cb,5,11,0.0003705450380650812
pog_dense,0ab410a4baf435f5b6496cb061c11dc1|126c091a8ff171f694733a624089e68a|2450d5bfc87a1f5b96e2837f5c87a70c|b608ccb44928992e75009892971acd46,4,11,0.0003705450380650812
pog_dense,2b28f4772c30b8544c742f6a349a06b3|3e600277f4bf92983bf6fcb0ac09e0d7|95c3a26ab13f3ec5cd28a281e3685e7b,3,11,0.0003705450380650812
pog_dense,126c091a8ff171f694733a624089e68a|6eb82f81b7105a1112fec1bb3c8dd62b|b608ccb44928992e75009892971acd46|fc528592c3858f90196fbfacc814f235,4,11,0.0003705450380650812
pog_dense,03bfc1d4783966c69cc6aef8247e0103|19125833f147d19800e3aa39ecfc76c2|814ed433f7b89cef654140214dfdaab5|c6342df4744ae61888fa993d281972d7,4,11,0.0003705450380650812
pog_dense,19125833f147d19800e3aa39ecfc76c2|814ed433f7b89cef654140214dfdaab5|83fb64f0af37f88a42f311549fb261cb,3,11,0.0003705450380650812
pog_dense,b608ccb44928992e75009892971acd46|bc11aa63d5a69b1b0f90c34fd2c62102|fc528592c3858f90196fbfacc814f235,3,11,0.0003705450380650812
pog_dense,1199c4654170f33208d7932d7d2587a5|a6cd655d1645f38869be793d5fb194cb|b608ccb44928992e75009892971acd46,3,11,0.0003705450380650812
pog_dense,08734b0d499542a3a0ae060fb5597d09|664162d351ab59ea042546db288bbf7c|852a581f78e4f4d7ecf9972a038e440c|b608ccb44928992e75009892971acd46,4,11,0.0003705450380650812
pog_dense,664162d351ab59ea042546db288bbf7c|95c3a26ab13f3ec5cd28a281e3685e7b|b608ccb44928992e75009892971acd46|de802e3a05e11e88ddd894aa58e0f4d9,4,11,0.0003705450380650812
pog_dense,03bfc1d4783966c69cc6aef8247e0103|19125833f147d19800e3aa39ecfc76c2|72b059d86956ec93bbe2ae5a6622f4bd|c6342df4744ae61888fa993d281972d7,4,10,0.00033685912551371016
pog_dense,126c091a8ff171f694733a624089e68a|188ff8c06949a640ea5ac102e60941ec|664162d351ab59ea042546db288bbf7c|b608ccb44928992e75009892971acd46,4,10,0.00033685912551371016
pog_dense,126c091a8ff171f694733a624089e68a|3e600277f4bf92983bf6fcb0ac09e0d7|664162d351ab59ea042546db288bbf7c|6eb82f81b7105a1112fec1bb3c8dd62b|95c3a26ab13f3ec5cd28a281e3685e7b,5,10,0.00033685912551371016
pog_dense,126c091a8ff171f694733a624089e68a|664162d351ab59ea042546db288bbf7c|b608ccb44928992e75009892971acd46|c6ba1690407cbd175f036694488a914e|fc528592c3858f90196fbfacc814f235,5,10,0.00033685912551371016
pog_dense,0ab410a4baf435f5b6496cb061c11dc1|126c091a8ff171f694733a624089e68a|3e600277f4bf92983bf6fcb0ac09e0d7,3,10,0.00033685912551371016
pog_dense,1199c4654170f33208d7932d7d2587a5|126c091a8ff171f694733a624089e68a|b608ccb44928992e75009892971acd46,3,10,0.00033685912551371016
pog_dense,022ab423f035b47ac0af5046c51ed093|3e600277f4bf92983bf6fcb0ac09e0d7|664162d351ab59ea042546db288bbf7c|852a581f78e4f4d7ecf9972a038e440c,4,10,0.00033685912551371016
pog_dense,664162d351ab59ea042546db288bbf7c|8585a77eaebc91282b433359863cb569|b608ccb44928992e75009892971acd46,3,10,0.00033685912551371016
pog_dense,126c091a8ff171f694733a624089e68a|2450d5bfc87a1f5b96e2837f5c87a70c|664162d351ab59ea042546db288bbf7c|7b0b5e99f45560c0f83ee235d461ca04,4,10,0.00033685912551371016
pog_dense,126c091a8ff171f694733a624089e68a|46eacb79120159c0d446c08e1f671b0f|664162d351ab59ea042546db288bbf7c|a6cd655d1645f38869be793d5fb194cb|b608ccb44928992e75009892971acd46,5,10,0.00033685912551371016
pog_dense,126c091a8ff171f694733a624089e68a|8476c833956c74092868c24514562b0b|b608ccb44928992e75009892971acd46|fc528592c3858f90196fbfacc814f235,4,10,0.00033685912551371016
pog_dense,126c091a8ff171f694733a624089e68a|664162d351ab59ea042546db288bbf7c|6eb82f81b7105a1112fec1bb3c8dd62b|95c3a26ab13f3ec5cd28a281e3685e7b|fc528592c3858f90196fbfacc814f235,5,10,0.00033685912551371016
pog_dense,2450d5bfc87a1f5b96e2837f5c87a70c|664162d351ab59ea042546db288bbf7c|95c3a26ab13f3ec5cd28a281e3685e7b|b608ccb44928992e75009892971acd46|de802e3a05e11e88ddd894aa58e0f4d9,5,10,0.00033685912551371016
pog_dense,19125833f147d19800e3aa39ecfc76c2|72b059d86956ec93bbe2ae5a6622f4bd|83fb64f0af37f88a42f311549fb261cb|c6342df4744ae61888fa993d281972d7,4,10,0.00033685912551371016
pog_dense,664162d351ab59ea042546db288bbf7c|852a581f78e4f4d7ecf9972a038e440c|8585a77eaebc91282b433359863cb569|b5512b7b61119e0a76d1f6b3bd6d2b94,4,10,0.00033685912551371016
pog_dense,77c9c3bb3736bf7ba3a3d36b532f6962|a6cd655d1645f38869be793d5fb194cb|b608ccb44928992e75009892971acd46,3,10,0.00033685912551371016
pog_dense,0ab410a4baf435f5b6496cb061c11dc1|2450d5bfc87a1f5b96e2837f5c87a70c|664162d351ab59ea042546db288bbf7c|b608ccb44928992e75009892971acd46,4,10,0.00033685912551371016
pog_dense,03bfc1d4783966c69cc6aef8247e0103|19125833f147d19800e3aa39ecfc76c2|72b059d86956ec93bbe2ae5a6622f4bd|82462c11b65faedd60ec94210debc584,4,10,0.00033685912551371016
pog_dense,2450d5bfc87a1f5b96e2837f5c87a70c|3afab60a60abe737c6b12772e0fcec0a|64fe11119537f0ea81cfb5e4d54b3c71|95c3a26ab13f3ec5cd28a281e3685e7b,4,10,0.00033685912551371016
pog_dense,19125833f147d19800e3aa39ecfc76c2|82462c11b65faedd60ec94210debc584|ecff24c1d93157b5c20fd73bb31faced,3,10,0.00033685912551371016
pog_dense,1199c4654170f33208d7932d7d2587a5|126c091a8ff171f694733a624089e68a|fc528592c3858f90196fbfacc814f235,3,10,0.00033685912551371016
pog_dense,664162d351ab59ea042546db288bbf7c|8585a77eaebc91282b433359863cb569|a6cd655d1645f38869be793d5fb194cb|b608ccb44928992e75009892971acd46,4,10,0.00033685912551371016
pog_dense,19125833f147d19800e3aa39ecfc76c2|814ed433f7b89cef654140214dfdaab5|c6342df4744ae61888fa993d281972d7,3,10,0.00033685912551371016
pog_dense,46eacb79120159c0d446c08e1f671b0f|664162d351ab59ea042546db288bbf7c|95c3a26ab13f3ec5cd28a281e3685e7b,3,10,0.00033685912551371016
pog_dense,2b28f4772c30b8544c742f6a349a06b3|a6cd655d1645f38869be793d5fb194cb|b608ccb44928992e75009892971acd46,3,10,0.00033685912551371016
pog_dense,126c091a8ff171f694733a624089e68a|2450d5bfc87a1f5b96e2837f5c87a70c|594c45bd75088c708c8acb043ca9b377,3,10,0.00033685912551371016
pog_dense,126c091a8ff171f694733a624089e68a|664162d351ab59ea042546db288bbf7c|7b0b5e99f45560c0f83ee235d461ca04,3,10,0.00033685912551371016
pog_dense,126c091a8ff171f694733a624089e68a|3e600277f4bf92983bf6fcb0ac09e0d7|46eacb79120159c0d446c08e1f671b0f|664162d351ab59ea042546db288bbf7c|95c3a26ab13f3ec5cd28a281e3685e7b,5,10,0.00033685912551371016
pog_dense,2b28f4772c30b8544c742f6a349a06b3|8476c833956c74092868c24514562b0b|b608ccb44928992e75009892971acd46,3,10,0.00033685912551371016
pog_dense,08734b0d499542a3a0ae060fb5597d09|126c091a8ff171f694733a624089e68a|664162d351ab59ea042546db288bbf7c|b608ccb44928992e75009892971acd46,4,10,0.00033685912551371016
pog_dense,126c091a8ff171f694733a624089e68a|46eacb79120159c0d446c08e1f671b0f|64fe11119537f0ea81cfb5e4d54b3c71,3,10,0.00033685912551371016
pog_dense,08734b0d499542a3a0ae060fb5597d09|126c091a8ff171f694733a624089e68a|95c3a26ab13f3ec5cd28a281e3685e7b,3,10,0.00033685912551371016
pog_dense,44187dfef4ed2dd3669957cc9592514e|852a581f78e4f4d7ecf9972a038e440c|95c3a26ab13f3ec5cd28a281e3685e7b,3,9,0.0003031732129623392
pog_dense,022ab423f035b47ac0af5046c51ed093|126c091a8ff171f694733a624089e68a|664162d351ab59ea042546db288bbf7c|fc528592c3858f90196fbfacc814f235,4,9,0.0003031732129623392
pog_dense,03bfc1d4783966c69cc6aef8247e0103|19125833f147d19800e3aa39ecfc76c2|58f1ddb77bfc5576db30fa20e53111fa|82462c11b65faedd60ec94210debc584,4,9,0.0003031732129623392
pog_dense,126c091a8ff171f694733a624089e68a|664162d351ab59ea042546db288bbf7c|bc11aa63d5a69b1b0f90c34fd2c62102|fc528592c3858f90196fbfacc814f235,4,9,0.0003031732129623392
pog_dense,126c091a8ff171f694733a624089e68a|2450d5bfc87a1f5b96e2837f5c87a70c|46eacb79120159c0d446c08e1f671b0f|664162d351ab59ea042546db288bbf7c,4,9,0.0003031732129623392
pog_dense,2b28f4772c30b8544c742f6a349a06b3|44187dfef4ed2dd3669957cc9592514e|664162d351ab59ea042546db288bbf7c,3,9,0.0003031732129623392
pog_dense,3e600277f4bf92983bf6fcb0ac09e0d7|8476c833956c74092868c24514562b0b|852a581f78e4f4d7ecf9972a038e440c|b608ccb44928992e75009892971acd46,4,9,0.0003031732129623392
pog_dense,3e600277f4bf92983bf6fcb0ac09e0d7|664162d351ab59ea042546db288bbf7c|de802e3a05e11e88ddd894aa58e0f4d9,3,9,0.0003031732129623392
pog_dense,19125833f147d19800e3aa39ecfc76c2|58f1ddb77bfc5576db30fa20e53111fa|c6342df4744ae61888fa993d281972d7,3,9,0.0003031732129623392
pog_dense,022ab423f035b47ac0af5046c51ed093|664162d351ab59ea042546db288bbf7c|b608ccb44928992e75009892971acd46|fc528592c3858f90196fbfacc814f235,4,9,0.0003031732129623392
pog_dense,46eacb79120159c0d446c08e1f671b0f|95c3a26ab13f3ec5cd28a281e3685e7b|b608ccb44928992e75009892971acd46,3,9,0.0003031732129623392
pog_dense,19125833f147d19800e3aa39ecfc76c2|2450d5bfc87a1f5b96e2837f5c87a70c|841c8877534da01768696cd2375bab70|95c3a26ab13f3ec5cd28a281e3685e7b,4,9,0.0003031732129623392
pog_dense,3afab60a60abe737c6b12772e0fcec0a|44187dfef4ed2dd3669957cc9592514e|95c3a26ab13f3ec5cd28a281e3685e7b,3,9,0.0003031732129623392
pog_dense,126c091a8ff171f694733a624089e68a|2450d5bfc87a1f5b96e2837f5c87a70c|44187dfef4ed2dd3669957cc9592514e|664162d351ab59ea042546db288bbf7c|b608ccb44928992e75009892971acd46,5,9,0.0003031732129623392
pog_dense,022ab423f035b47ac0af5046c51ed093|3e600277f4bf92983bf6fcb0ac09e0d7|664162d351ab59ea042546db288bbf7c,3,9,0.0003031732129623392
pog_dense,2450d5bfc87a1f5b96e2837f5c87a70c|7b0b5e99f45560c0f83ee235d461ca04|b608ccb44928992e75009892971acd46,3,9,0.0003031732129623392
